seed,sequence_id,score_dr_logit,rank_dr_logit,score_original,rank_within_seed,plddt,ppl,dr_prob,dr_logit,pam_prob,pam_logit,z_plddt,z_negppl,ptm,iptm,tm_rank,global_plddt_summary,WED,PI,NUC,BH,LID
seed4,seed4_row39543,1.2996963211500212,15.0,1.2535817208884987,138.0,67.18925895765473,19.518418,0.377862,-0.498634,0.644905,0.596716,0.4628296335320564,1.4386658394542358,,,,,True,True,True,True,False
seed4,seed4_row79211,1.2858627684544464,16.0,0.5574228545477498,11791.0,67.70829804560262,22.119095,0.590625,0.36655,0.627248,0.520431,0.6769466460726726,0.37648074625967687,,,,,True,True,True,True,False
seed4,seed4_row102511,1.2539474942458768,18.0,0.8205266266057303,7754.0,67.53592019543974,21.11771,0.487532,-0.049882,0.641047,0.57991,0.6058363363444113,0.7854727970020935,,,,,True,True,True,True,False
seed4,seed4_row114868,1.248471269169551,19.0,0.9737704718552828,6859.0,67.71539087947883,20.472056,0.380887,-0.485783,0.62823,0.524633,0.6798726230082949,1.049174923087509,,,,,True,True,True,True,False
seed4,seed4_row119082,1.242563306759929,20.0,1.112547357013468,349.0,68.1769498381877,19.84532,0.248781,-1.105127,0.608783,0.442198,0.8702775995213967,1.3051504389121893,,,,,False,False,False,False,False
seed4,seed4_row107973,1.2354798839431445,21.0,0.8736780616699371,7392.0,67.49451140065148,20.905108,0.462145,-0.151709,0.635688,0.556695,0.5887541403425149,0.8723050622866136,,,,,False,False,False,False,False
seed4,seed4_row31163,1.2333748205101505,22.0,1.0234862730694008,832.0,67.61828990228013,20.300125,0.370305,-0.530909,0.642635,0.586817,0.6398159651662768,1.1193960790626765,,,,,True,True,True,True,False
seed4,seed4_row60712,1.2045199380038776,23.0,1.1625582850192608,223.0,67.04134364820847,19.865529,0.402676,-0.394326,0.657386,0.651666,0.4018107528676504,1.2968965501946106,,,,,True,True,True,True,False
seed4,seed4_row104500,1.1880259153454205,25.0,0.4512417178486412,14054.0,68.24530130293161,22.404252,0.489593,-0.041634,0.662607,0.674932,0.898474341873894,0.2600151049593237,,,,,True,True,True,True,False
seed4,seed4_row114672,1.1774779721836133,26.0,1.1387903285999148,250.0,67.44283387622148,19.860945,0.329021,-0.712614,0.642362,0.58563,0.5674358284785822,1.298768776721473,,,,,True,True,True,True,False
seed4,seed4_row107597,1.1754076462742176,28.0,1.052686774116654,717.0,67.50698697068404,20.177192,0.352634,-0.60748,0.636357,0.559589,0.593900634791854,1.1696051592605197,,,,,True,True,True,True,False
seed4,seed4_row100268,1.1728059174157888,29.0,0.8696131746609045,7412.0,67.55178338762215,20.882746,0.423644,-0.307833,0.640593,0.577941,0.6123803123152459,0.8814382930007754,,,,,True,True,True,True,False
seed4,seed4_row20390,1.1724418620041845,30.0,1.2022262280323996,169.0,67.30030944625408,19.635657,0.325493,-0.72864,0.637187,0.563176,0.5086408246584848,1.3907823390652854,,,,,True,True,True,True,False
seed4,seed4_row68629,1.158319322087196,31.0,1.3309434197956664,8.0,67.0696009771987,19.168116,0.307173,-0.813371,0.628287,0.524875,0.413467629982027,1.5817384172930984,,,,,True,True,True,True,False
seed4,seed4_row60672,1.1499223364200746,32.0,0.9316045311177448,7058.0,67.62879478827362,20.616231,0.371416,-0.526146,0.641287,0.580955,0.6441495016151414,0.990290049721333,,,,,True,True,True,True,False
seed4,seed4_row114022,1.1407413602972387,33.0,0.5942204576960213,11007.0,68.3452528548124,21.817901,0.383251,-0.475774,0.684257,0.773404,0.9397069353036636,0.49949632141939276,,,,,False,False,False,False,False
seed4,seed4_row70395,1.1364886582594176,34.0,1.0388888002678691,780.0,67.41135179153095,20.231384,0.3587,-0.581011,0.637082,0.562723,0.554448656454333,1.1474717168644066,,,,,True,True,True,True,False
seed4,seed4_row110979,1.1327559582345743,35.0,0.8871431364057403,7315.0,67.68078175895765,20.769041,0.373661,-0.516541,0.637851,0.566049,0.6655954680411189,0.9278784145620792,,,,,True,True,True,True,False
seed4,seed4_row105038,1.1250526887049295,36.0,0.5177710297647453,12669.0,66.90148087876322,22.387081,0.681959,0.762788,0.681732,0.761745,0.3441137526712425,0.26702819433383845,,,,,False,False,False,False,False
seed4,seed4_row109635,1.112903237965354,37.0,0.6890768625452663,9808.0,67.76909609120521,21.515842,0.436605,-0.254953,0.63921,0.571935,0.702027408186764,0.6228651853979856,,,,,True,True,True,True,False
seed4,seed4_row112731,1.1081340228435308,38.0,0.8635595304041034,7463.0,68.4255918367347,20.716713,0.251421,-1.091047,0.62719,0.520182,0.9728488377136871,0.949250550185491,,,,,False,False,False,False,False
seed4,seed4_row117465,1.1025913911213614,39.0,0.8135374670967079,7803.0,67.00135179153095,21.193358,0.523595,0.09445,0.662025,0.672333,0.38531308038676365,0.7545761581922824,,,,,True,True,True,True,False
seed4,seed4_row68365,1.0988451033516367,41.0,0.8265120549915519,7728.0,67.28547231270358,21.059888,0.460252,-0.159329,0.627801,0.522796,0.5025201243407889,0.8090888271583542,,,,,True,True,True,True,False
seed4,seed4_row78020,1.0987007566544151,42.0,1.055007185033369,714.0,67.4099022801303,20.150241,0.33616,-0.680456,0.633474,0.54715,0.5538506956110023,1.180612658633447,,,,,True,True,True,True,False
seed4,seed4_row71207,1.075725877403425,44.0,0.9670857712940378,6893.0,67.48767100977199,20.465463,0.349401,-0.621672,0.632447,0.542728,0.5859323026548814,1.0518676782122054,,,,,True,True,True,True,False
seed4,seed4_row101258,1.0747520293924155,45.0,1.0292143112347407,804.0,67.19112377850163,20.295179,0.375553,-0.508467,0.65621,0.646452,0.46359892023499305,1.1214161559391747,,,,,True,True,True,True,False
seed4,seed4_row116395,1.0708777723522407,47.0,0.6654463409076391,10102.0,67.56921824104235,21.6369,0.466488,-0.134248,0.652293,0.629132,0.6195726390881212,0.5734219046630277,,,,,True,True,True,True,False
seed4,seed4_row114673,1.0672500257175002,48.0,1.073314275533328,498.0,67.91263029315961,19.988932,0.239379,-1.156087,0.635582,0.556241,0.761238968998851,1.2464955095980705,,,,,True,True,True,True,False
seed4,seed4_row116051,1.0644713237257242,50.0,0.2158599397005251,19690.0,68.45493474714519,23.23307,0.4997,-0.0012,0.675925,0.735105,0.9849535451668033,-0.07849603063011307,,,,,False,False,False,False,False
seed4,seed4_row110621,1.0609164259243955,51.0,0.5672302400323171,11673.0,68.4686052202284,21.855573,0.338161,-0.671499,0.671729,0.716016,0.9905929679474005,0.4841100828242785,,,,,False,False,False,False,False
seed4,seed4_row106053,1.059781141227389,52.0,0.4060623572383498,15630.0,68.53753056234719,22.441306,0.394388,-0.428906,0.633407,0.54686,1.0190264495203656,0.2448812738671763,,,,,False,False,False,False,False
seed4,seed4_row63221,1.0570726804420398,53.0,1.0223975750868664,836.0,67.6608713355049,20.221908,0.290843,-0.891291,0.64263,0.586798,0.6573819047717744,1.1513419652432366,,,,,True,True,True,True,False
seed4,seed4_row109951,1.0518509747964986,54.0,0.5895282124515268,11089.0,68.31806688417618,21.778886,0.351368,-0.613031,0.651879,0.627311,0.9284920211463125,0.5154310766431229,,,,,False,False,False,False,False
seed4,seed4_row60582,1.0505278121403916,55.0,0.8484691939128526,7573.0,67.17758957654723,20.979189,0.448287,-0.207593,0.63817,0.567432,0.45801571281018266,0.8420484276145842,,,,,True,True,True,True,False
seed4,seed4_row76827,1.0472554764952187,57.0,0.6295855909121617,10522.0,67.81348534201953,21.706887,0.424767,-0.303235,0.637356,0.563907,0.7203391191811244,0.5448373675915632,,,,,True,True,True,True,False
seed4,seed4_row113845,1.038423878327578,59.0,0.6245618634555578,10575.0,67.56193469387755,21.783108,0.471565,-0.113862,0.652892,0.631776,0.6165679880014521,0.5137067004658944,,,,,False,False,False,False,False
seed4,seed4_row108117,1.0345432310883471,61.0,0.7268095405361669,8875.0,67.73121335504885,21.327678,0.390857,-0.44371,0.62284,0.50162,0.6863998023262222,0.6997163268030357,,,,,True,True,True,True,False
seed4,seed4_row78210,1.0309658768447703,62.0,0.7746355718425064,8191.0,68.51530562347187,21.015163,0.242288,-1.140175,0.630319,0.533588,1.0098580889356281,0.8273556970130599,,,,,False,False,False,False,False
seed4,seed4_row76074,1.0269347367918742,63.0,0.4720619139214964,13440.0,68.37096984515078,22.205423,0.381383,-0.48368,0.639857,0.574744,0.9503158571953861,0.3412221137092687,,,,,False,False,False,False,False
seed4,seed4_row61789,1.025037912685556,64.0,0.7790712644625366,8162.0,67.48407166123779,21.180588,0.409455,-0.366217,0.642332,0.585501,0.5844474785382985,0.7597917630675107,,,,,True,True,True,True,False
seed4,seed4_row38868,1.019266938081223,65.0,1.179141324852779,200.0,67.17449511400652,19.672783,0.294238,-0.874889,0.622639,0.500765,0.4567391671895888,1.3756191012737633,,,,,True,True,True,True,False
seed4,seed4_row72403,1.0182589966886804,66.0,0.7098041894037305,9199.0,68.15395918367348,21.326402,0.316396,-0.770384,0.647649,0.60872,0.8607933614837562,0.7002374788641772,,,,,False,False,False,False,False
seed4,seed4_row111772,1.012233496118229,67.0,0.7097944056256834,9201.0,67.5289657980456,21.431617,0.426396,-0.296572,0.635619,0.5564,0.6029674680286539,0.6572648972708217,,,,,True,True,True,True,False
seed4,seed4_row101515,1.0046071737875155,69.0,0.7648579086203509,8521.0,67.81750814332247,21.163541,0.345809,-0.637513,0.641942,0.583803,0.7219986284878994,0.7667542075708802,,,,,False,False,False,False,False
seed4,seed4_row21333,1.0000239301823488,72.0,0.906618591704043,7198.0,67.42158794788273,20.683306,0.354095,-0.601086,0.639889,0.574884,0.5586713349940308,0.9628948502690259,,,,,True,True,True,True,False
seed4,seed4_row106928,0.9979672888399106,73.0,0.9038865989524764,7215.0,66.86208469055374,20.826183,0.459102,-0.163958,0.676511,0.737782,0.32786180879885995,0.904540114344358,,,,,True,True,True,True,False
seed4,seed4_row79277,0.9974328791918592,74.0,0.5652799882420616,11691.0,68.48335778321109,21.812538,0.310527,-0.797658,0.640841,0.579015,0.9966787807243539,0.5016867120964362,,,,,False,False,False,False,False
seed4,seed4_row110440,0.9950805476718594,75.0,0.1643209691062367,23113.0,67.3260292921074,23.61289,0.698807,0.841625,0.671959,0.71706,0.5192509245237831,-0.23362453835989105,,,,,False,False,False,False,False
seed4,seed4_row118886,0.9940707893131936,76.0,-0.1451927006403336,28985.0,69.05512274959084,24.485702,0.517232,0.068954,0.666123,0.6907,1.232546578197265,-0.5901039841201022,,,,,False,False,False,False,False
seed4,seed4_row36245,0.9906402267333458,77.0,1.058628248604812,573.0,67.31794788273616,20.111446,0.30618,-0.818038,0.640128,0.57592,0.5159171346958731,1.1964575600535325,,,,,True,True,True,True,False
seed4,seed4_row105942,0.9800816032014376,79.0,1.1102764905733502,352.0,66.81643322475568,20.001331,0.366876,-0.545643,0.64718,0.606665,0.30902940156450937,1.2414314309098977,,,,,True,True,True,True,False
seed4,seed4_row101302,0.9762560508853975,80.0,0.3016009246994434,18001.0,68.26964955175225,22.872439,0.454262,-0.183467,0.648305,0.611598,0.90851862258247,0.06879518328989638,,,,,False,False,False,False,False
seed4,seed4_row39188,0.9659337460942248,83.0,1.0171043978188914,865.0,67.11969055374593,20.298474,0.34634,-0.635168,0.644272,0.593953,0.43413087238274684,1.1200703910163972,,,,,True,True,True,True,False
seed4,seed4_row73257,0.9641587236658771,84.0,1.1288476907298464,259.0,67.43680781758957,19.813947,0.252504,-1.085301,0.639073,0.571342,0.5649499238490058,1.3179639997383876,,,,,True,True,True,True,False
seed4,seed4_row103808,0.9569767501652358,87.0,0.9617505378741372,6917.0,67.09440553745928,20.518849,0.370466,-0.530218,0.651815,0.627026,0.4237001509302599,1.0300634274785372,,,,,True,True,True,True,False
seed4,seed4_row62728,0.9559039199897384,88.0,0.4121681026863646,15511.0,66.95813517915309,22.689039,0.644952,0.596921,0.648379,0.611923,0.3674851129959868,0.14370058141964523,,,,,True,True,True,True,False
seed4,seed4_row28626,0.9532902574275773,89.0,1.0895857254533303,432.0,67.61968241042345,19.933916,0.236353,-1.172782,0.641466,0.581732,0.6403904106955456,1.268965495331474,,,,,True,True,True,True,False
seed4,seed4_row112745,0.9500324809511898,90.0,0.5093681597485744,12829.0,67.72405537459284,22.150078,0.45175,-0.193604,0.640347,0.57687,0.6834469507459577,0.36382647172176,,,,,True,True,True,True,False
seed4,seed4_row102854,0.9470812945548722,91.0,1.0729558251024771,499.0,67.70785830618892,19.977011,0.22782,-1.220662,0.633791,0.548517,0.67676524222132,1.2513643604765032,,,,,True,True,True,True,False
seed4,seed4_row119014,0.9453781182274665,92.0,0.517271114464413,12675.0,67.80850612244897,22.083158,0.429702,-0.283066,0.615609,0.470951,0.7182850626678726,0.391158365085134,,,,,False,False,False,False,False
seed4,seed4_row101672,0.9434279809812299,93.0,-0.1784105937496246,29354.0,67.80127954360229,24.830704,0.732373,1.006696,0.679074,0.749518,0.715303912481942,-0.7310119021438746,,,,,True,True,True,True,False
seed4,seed4_row108229,0.9426350327121726,94.0,-0.4633934867950093,32681.0,68.67119086460033,25.777799,0.702554,0.859489,0.676291,0.736777,1.0741647720056138,-1.1178304847049159,,,,,False,False,False,False,False
seed4,seed4_row119590,0.9409171504396481,95.0,-0.0171722730216887,27336.0,68.50502446982055,24.064655,0.539927,0.160049,0.659835,0.66256,1.005616847849152,-0.4181372820135773,,,,,False,False,False,False,False
seed4,seed4_row70397,0.9359350403398166,96.0,1.034804027322017,786.0,67.25061074918567,20.184645,0.304809,-0.824501,0.62952,0.530157,0.4881388301256243,1.1665611574488464,,,,,True,True,True,True,False
seed4,seed4_row22184,0.9352922244762409,97.0,0.8078407011032918,7829.0,67.76458469055373,20.965303,0.30894,-0.805081,0.623853,0.505935,0.7001663390451547,0.8477198363301236,,,,,True,True,True,True,False
seed4,seed4_row116326,0.9312283292736848,98.0,1.166938251454193,216.0,67.51731270358307,19.640325,0.218471,-1.274598,0.628069,0.523942,0.5981602659679465,1.3888758047224836,,,,,True,True,True,True,False
seed4,seed4_row72807,0.9294101107753108,104.0,0.6566344381266158,10207.0,67.66693811074919,21.573763,0.386513,-0.461992,0.636373,0.559654,0.6598846060542521,0.5992087210300836,,,,,True,True,True,True,False
seed4,seed4_row115839,0.9222099615454261,108.0,0.3089509832749088,17895.0,67.3139983713355,23.009791,0.610183,0.44808,0.650931,0.623133,0.5142878593643205,0.012697003115865186,,,,,True,True,True,True,False
seed4,seed4_row69674,0.9160252825086977,112.0,0.4940506087364668,13026.0,67.54525244299676,22.230929,0.477627,-0.08955,0.642529,0.586358,0.6096861291896806,0.3308047904557388,,,,,True,True,True,True,False
seed4,seed4_row112102,0.910989327557951,113.0,-0.0268411127423576,27455.0,68.76495921696574,24.046876,0.479371,-0.082563,0.676468,0.737587,1.1128466361378802,-0.41087586939989895,,,,,False,False,False,False,False
seed4,seed4_row68056,0.9076154449379111,114.0,0.7300558917666237,8851.0,67.6640716612378,21.286987,0.346019,-0.636586,0.64715,0.606535,0.6587021216899177,0.7163356046399907,,,,,True,True,True,True,False
seed4,seed4_row106713,0.9051908744030133,115.0,1.0297006979844303,801.0,66.9007003257329,20.251064,0.353714,-0.602755,0.627242,0.520404,0.3437917544116444,1.1394338857019555,,,,,True,True,True,True,False
seed4,seed4_row110156,0.8994613177765779,118.0,0.5311330170827891,12474.0,67.75681336593318,22.039439,0.412016,-0.355637,0.647865,0.609668,0.6969604671756311,0.4090143580013525,,,,,False,False,False,False,False
seed4,seed4_row102217,0.8878966538746297,123.0,0.5436266083411216,12234.0,67.95561174551386,21.950291,0.364618,-0.555377,0.651778,0.626863,0.7789699268138698,0.4454247529439425,,,,,False,False,False,False,False
seed4,seed4_row110696,0.8877954111328082,124.0,0.6373832092842014,10400.0,68.11141809290953,21.575085,0.299804,-0.848229,0.672103,0.717714,0.8432440641839927,0.5986687813554508,,,,,True,True,True,True,False
seed4,seed4_row100731,0.885192518862016,125.0,0.4467203766850149,14606.0,67.23372964169381,22.455403,0.545982,0.184449,0.629808,0.531393,0.48117493783222554,0.23912368718541488,,,,,True,True,True,True,False
seed4,seed4_row107772,0.8834235069252336,127.0,0.5989319143245518,10960.0,67.60411237785017,21.798216,0.403026,-0.392873,0.649523,0.616945,0.6339673706256127,0.5075361947137441,,,,,True,True,True,True,False
seed4,seed4_row61575,0.8820513286164835,128.0,0.9798587863938604,6765.0,67.54798045602607,20.330857,0.258972,-1.051316,0.636192,0.558872,0.6108115049341502,1.1068443195461906,,,,,True,True,True,True,False
seed4,seed4_row105304,0.8803662191685699,129.0,1.0689866260872771,520.0,67.48298045602607,20.004259,0.237584,-1.165969,0.638927,0.570709,0.5839973282405118,1.2402355584686546,,,,,True,True,True,True,False
seed4,seed4_row60144,0.8759949066154327,131.0,0.6533688059709906,10239.0,67.76639250814333,21.545964,0.346686,-0.633637,0.639356,0.572572,0.7009121104340352,0.6105625659734247,,,,,True,True,True,True,False
seed4,seed4_row65005,0.8752107570399381,132.0,1.0964222575481872,396.0,67.63059446254071,19.883673,0.208261,-1.335441,0.644716,0.595892,0.6448919136734299,1.2894860619521546,,,,,True,True,True,True,False
seed4,seed4_row34989,0.8723644846196327,133.0,1.0555408331384617,687.0,66.84324104234528,20.157113,0.339037,-0.667587,0.641821,0.583278,0.3200883178355612,1.1778059525486735,,,,,True,True,True,True,False
seed4,seed4_row85670,0.8668915606428085,136.0,0.9486962660137588,6967.0,67.49962540716614,20.454215,0.271691,-0.986061,0.640706,0.578431,0.5908637999470766,1.0564616581367599,,,,,True,True,True,True,False
seed4,seed4_row62376,0.8653497766313006,137.0,1.023412239775493,833.0,67.24447882736156,20.202651,0.282917,-0.930036,0.631586,0.539027,0.4856092541984985,1.1592070320468602,,,,,True,True,True,True,False
seed4,seed4_row106936,0.8628228378314557,142.0,0.479778066477116,13286.0,68.50061174551387,22.086044,0.28805,-0.904872,0.644819,0.596344,1.0037964852451537,0.38997964655185996,,,,,False,False,False,False,False
seed4,seed4_row118183,0.8615899257138873,143.0,1.015490233410946,866.0,66.96725570032574,20.283255,0.329643,-0.709801,0.639113,0.571517,0.3712475632461629,1.126286232096749,,,,,True,True,True,True,False
seed4,seed4_row118905,0.8590115898759174,144.0,-0.1481754069677454,29015.0,68.58339314845024,24.521842,0.546771,0.187631,0.659461,0.660892,1.037945949326436,-0.6048645135007408,,,,,False,False,False,False,False
seed4,seed4_row104155,0.8563998329435951,145.0,0.6906648844594766,9795.0,67.51214169381107,21.440617,0.367655,-0.54229,0.641172,0.580453,0.596027091049317,0.6535890598489691,,,,,True,True,True,True,False
seed4,seed4_row71175,0.8536526523882524,147.0,0.9336579476114556,7046.0,67.62276058631922,20.471451,0.254142,-1.07664,0.616905,0.476432,0.6416602376549789,1.0494220210475336,,,,,True,True,True,True,False
seed4,seed4_row108787,0.8507987902810978,149.0,-0.2977610461797321,30976.0,68.57197229013855,25.101403,0.61286,0.459348,0.655281,0.642335,1.0332345506685467,-0.8415725148392128,,,,,False,False,False,False,False
seed4,seed4_row112846,0.849655203582288,151.0,-0.5007712773955207,33121.0,68.54572593800978,25.908706,0.700802,0.851121,0.682414,0.764886,1.0224072533832513,-1.1712963568585193,,,,,False,False,False,False,False
seed4,seed4_row102898,0.8489952654463553,152.0,0.892171478041873,7291.0,67.01735342019543,20.755334,0.367045,-0.544915,0.652982,0.632175,0.39191416497746295,0.9334767149555605,,,,,True,True,True,True,False
seed4,seed4_row63815,0.8480213367986541,153.0,0.7611650350032969,8547.0,67.5281351791531,21.166468,0.331712,-0.700451,0.64888,0.614119,0.6026248163094419,0.7655587435560178,,,,,True,True,True,True,False
seed4,seed4_row117963,0.8412740468344743,155.0,0.2022835822299478,22635.0,67.53653094462541,23.356183,0.579232,0.31962,0.667794,0.698224,0.6060882861379497,-0.1287786275763935,,,,,True,True,True,True,False
seed4,seed4_row65239,0.8404677341821514,156.0,0.9742134209639814,6856.0,67.51799674267102,20.332854,0.250727,-1.094737,0.623237,0.503312,0.5984424497367075,1.1060286920649198,,,,,True,True,True,True,False
seed4,seed4_row73727,0.8391556723919663,158.0,0.4777350687153431,13351.0,67.8063273615635,22.195901,0.399174,-0.40891,0.627688,0.522311,0.7173862676008541,0.3451111497015888,,,,,True,True,True,True,False
seed4,seed4_row29920,0.8362241852365949,240.0,1.0373839743879332,781.0,66.7524022801303,20.229377,0.347136,-0.631653,0.643985,0.592701,0.28261498520995937,1.1482914286094792,,,,,True,True,True,True,False
seed4,seed4_row106486,0.836187517176228,241.0,0.0811087135285781,25721.0,67.92018729641693,23.731513,0.558716,0.235953,0.638553,0.569089,0.7643564277775609,-0.2820733008590471,,,,,True,True,True,True,False
seed4,seed4_row108196,0.834581078210946,242.0,0.3109872681090133,17872.0,66.71435418359057,23.072707,0.677929,0.744271,0.650995,0.623416,0.2669191639257618,-0.012999551021165375,,,,,False,False,False,False,False
seed4,seed4_row79044,0.8314644492801548,243.0,1.0393713503163964,778.0,67.50058631921824,20.097877,0.228745,-1.215413,0.640262,0.576502,0.591260200955573,1.2019994976065456,,,,,True,True,True,True,False
seed4,seed4_row70915,0.8191648867722117,250.0,1.021300492569236,840.0,67.38732084690554,20.175157,0.246026,-1.119919,0.636378,0.559677,0.5445352719112442,1.1704363069442396,,,,,True,True,True,True,False
seed4,seed4_row64290,0.8166165570464587,252.0,0.0183546980699443,26932.0,68.29800978792822,23.918742,0.504927,0.01971,0.677762,0.743505,0.9202179515654825,-0.35854256359860537,,,,,False,False,False,False,False
seed4,seed4_row119421,0.8152147876564433,253.0,-0.3503130646804171,31524.0,68.08088019559901,25.387241,0.704478,0.868716,0.670801,0.711809,0.8306463938095836,-0.9583162945044863,,,,,False,False,False,False,False
seed4,seed4_row61682,0.814826239961942,254.0,0.5976425135859518,10966.0,67.533167752443,21.77778,0.385876,-0.464681,0.63908,0.571371,0.6047008826082008,0.5158827962196305,,,,,True,True,True,True,False
seed4,seed4_row71340,0.8144479505426678,255.0,0.8910745432694382,7298.0,67.66618892508143,20.618576,0.248855,-1.10473,0.625889,0.514619,0.659575547640843,0.9893322898597496,,,,,True,True,True,True,False
seed4,seed4_row64000,0.8118249530092081,277.0,0.9906549315259848,6693.0,67.45785016286645,20.278217,0.243886,-1.131492,0.636245,0.559103,0.5736304340690502,1.1283438842002256,,,,,True,True,True,True,False
seed4,seed4_row71797,0.8116572341489358,278.0,0.6294955178975851,10524.0,67.84582247557003,21.591634,0.316195,-0.771313,0.632146,0.541433,0.733679020916338,0.5919097331894254,,,,,True,True,True,True,False
seed4,seed4_row65729,0.8100761831704658,279.0,0.9702620049642372,6884.0,67.59410423452769,20.33858,0.231318,-1.200883,0.640921,0.579363,0.6298387533421628,1.1036900426118617,,,,,True,True,True,True,False
seed4,seed4_row104985,0.8091110321579271,280.0,0.6384807103208447,10387.0,68.43914285714287,21.464856,0.223809,-1.243608,0.631272,0.537678,0.9784389831845156,0.6436892128191594,,,,,False,False,False,False,False
seed4,seed4_row26204,0.8070365320787268,281.0,0.8928511834587548,7285.0,67.77307817589576,20.603018,0.231066,-1.2023,0.638829,0.570285,0.7036701208406317,0.9956865874829929,,,,,True,True,True,True,False
seed4,seed4_row38434,0.8058343298035311,283.0,0.9503861870860426,6952.0,67.63971498371336,20.406873,0.230175,-1.207323,0.642578,0.586569,0.6486543639236061,1.0757973798284646,,,,,True,True,True,True,False
seed4,seed4_row119166,0.8041852047986251,284.0,0.042848540410315,26300.0,67.86132736156353,23.891214,0.572601,0.292471,0.658685,0.657439,0.7400751863416345,-0.34729940220429917,,,,,True,True,True,True,False
seed4,seed4_row103392,0.8021305297294578,286.0,0.3742494856279106,16156.0,68.24654159869493,22.52981,0.347662,-0.629331,0.673147,0.722455,0.8989859958700501,0.20873390551343934,,,,,False,False,False,False,False
seed4,seed4_row69114,0.8005629524685329,287.0,0.8668439593469508,7429.0,67.05665309446255,20.821338,0.349879,-0.619573,0.648086,0.610638,0.4081262943590143,0.9065189401564551,,,,,False,False,False,False,False
seed4,seed4_row105925,0.798227481613796,290.0,0.7855208822783974,8007.0,66.76947882736157,21.186931,0.437953,-0.249474,0.641058,0.579961,0.28965950143729075,0.7572011145378648,,,,,True,True,True,True,False
seed4,seed4_row60929,0.7938011274080972,293.0,0.9968888046823492,6651.0,67.1358957654723,20.299099,0.28265,-0.931355,0.639638,0.573794,0.440815940237959,1.1198151245287689,,,,,True,True,True,True,False
seed4,seed4_row79215,0.7930524015677957,294.0,0.2998053962288626,18095.0,67.40975570032573,22.956348,0.536376,0.145762,0.638189,0.567514,0.5537902276605514,0.03452453415320598,,,,,True,True,True,True,False
seed4,seed4_row119857,0.7916196696158253,298.0,0.6919080679383945,9662.0,67.95542345276874,21.316565,0.267758,-1.006025,0.616819,0.476067,0.7788922511994416,0.7042551691662623,,,,,True,True,True,True,False
seed4,seed4_row71238,0.7883322297277296,304.0,1.0680994840619515,523.0,67.12276058631922,20.031568,0.257188,-1.060638,0.644802,0.596267,0.4353973400115999,1.2290818424516141,,,,,True,True,True,True,False
seed4,seed4_row115242,0.7864799358265424,306.0,-0.2763153892430273,30602.0,66.89843344155844,25.240529,0.828297,1.573603,0.641691,0.582713,0.34285660621475217,-0.8983952434117282,,,,,False,False,False,False,False
seed4,seed4_row72701,0.7826593728296537,309.0,0.8267910170196024,7719.0,66.96511400651467,20.984076,0.375616,-0.5082,0.645893,0.601034,0.3703640593034909,0.8400524478945183,,,,,True,True,True,True,False
seed4,seed4_row103889,0.7824308430918048,310.0,0.4170532837099137,15422.0,67.45142508143323,22.488927,0.468528,-0.126055,0.646409,0.603292,0.5709799222410284,0.22543160121539468,,,,,False,False,False,False,False
