seed,sequence_id,score,rank_within_seed,plddt,ppl,dr_prob,pam_prob,z_plddt,z_negppl,novelty_bonus,dr_logit,pam_logit,predicted,overall_pass,WED_pass,PI_pass,NUC_pass,BH_pass,LID_pass
seed2,seed2_row93521,2.4619676248314524,11.0,67.012344,21.510364,0.224866,0.533886,1.4956236378051824,1.1315814100375292,0.0,-1.23753,0.135754,PASS,False,False,False,False,False,False
seed2,seed2_row18310,2.3978203695339286,12.0,67.71577565632458,23.685084,0.45656,0.512736,1.8072905314098315,0.5014494830344244,0.0,-0.174201,0.050954,PASS,False,False,False,False,False,False
seed2,seed2_row47370,2.3877285284047955,13.0,67.8002875399361,23.785683,0.361736,0.519312,1.8447349028723008,0.47230060790356404,0.0,-0.567838,0.077286,PASS,False,False,False,False,False,False
seed2,seed2_row33992,2.3635795377241076,14.0,67.20869391025641,22.497041,0.247958,0.572952,1.582619675073274,0.8456886609297625,0.0,-1.109533,0.293906,PASS,False,False,False,False,False,False
seed2,seed2_row77716,2.3578436335669326,15.0,67.61388168557536,23.446383,0.273996,0.570352,1.7621447421139944,0.5706138449327688,0.0,-0.974443,0.283287,PASS,False,False,False,False,False,False
seed2,seed2_row95396,2.282194328068901,16.0,66.65348278622898,21.789429,0.352192,0.522037,1.3366243111106784,1.050721452797461,0.0,-0.60942,0.088206,PASS,False,False,False,False,False,False
seed2,seed2_row27717,2.2645481215629295,17.0,66.22249201277955,20.861865,0.291673,0.538696,1.1456668039733178,1.3194860251280165,0.0,-0.887273,0.155095,PASS,False,False,False,False,False,False
seed2,seed2_row38253,2.216401917357616,18.0,66.09026720647775,20.679968,0.2206,0.513028,1.0870824421990943,1.3721912502264593,0.0,-1.262174,0.052122,PASS,False,False,False,False,False,False
seed2,seed2_row32160,2.1889164686908904,19.0,67.45376413570276,23.784021,0.210211,0.518518,1.6912020443668847,0.4727821776057229,0.0,-1.323655,0.074108,PASS,False,False,False,False,False,False
seed2,seed2_row21201,2.181950455088,20.0,67.55847266881028,24.127309,0.208516,0.602407,1.7375948715223122,0.37331340509383976,0.0,-1.333893,0.415503,PASS,False,False,False,False,False,False
seed2,seed2_row4328,2.09057301972018,21.0,66.93248371335504,23.426117,0.315794,0.660272,1.4602402324135912,0.5764859818665554,0.0,-0.77317,0.664508,PASS,False,False,False,False,False,False
seed2,seed2_row47381,2.085932780962588,22.0,67.19966046887632,23.788161,0.223555,0.550706,1.5786172612094946,0.4715825996472765,0.0,-1.245069,0.203523,PASS,False,False,False,False,False,False
seed2,seed2_row38832,2.06674137444219,23.0,65.28649676375404,19.816252,0.284026,0.574279,0.7309588091459087,1.6224556647089736,0.0,-0.924577,0.299333,PASS,False,False,False,False,False,False
seed2,seed2_row1695,2.0612150301888406,24.0,66.75395700636943,22.974932,0.245418,0.556979,1.3811410566921085,0.7072182478524741,0.0,-1.123203,0.228909,PASS,False,False,False,False,False,False
seed2,seed2_row56500,2.040344408620013,25.0,65.52587237479806,20.375904,0.240892,0.544262,0.837018086444593,1.4602947459648863,0.0,-1.147798,0.177514,PASS,False,False,False,False,False,False
seed2,seed2_row20566,2.0153483299626074,26.0,66.58694915254236,22.755223,0.203519,0.537657,1.3071454971492984,0.7708796183047273,0.0,-1.364443,0.150914,PASS,False,False,False,False,False,False
seed2,seed2_row2711,2.0078832251067706,27.0,68.58412660256411,27.295567,0.291671,0.548219,2.192027612176429,-0.5446992672423693,0.0,-0.887283,0.193476,PASS,False,False,False,False,False,False
seed2,seed2_row78566,2.002489777749986,28.0,67.13324149108591,24.636066,0.605081,0.568233,1.5491892474170927,0.22589947190413354,0.0,0.426681,0.274645,PASS,False,False,False,False,False,False
seed2,seed2_row38148,1.9716955892971626,29.0,67.16506493506492,24.431936,0.266993,0.643879,1.5632891444569301,0.28504677834318926,0.0,-1.009934,0.592239,PASS,False,False,False,False,False,False
seed2,seed2_row38480,1.9134276544313769,30.0,64.2865238480194,18.743199,0.541365,0.548752,0.28790446330624275,1.9333761301787633,0.0,0.165838,0.195631,PASS,False,False,False,False,False,False
seed2,seed2_row24527,1.9045488325742785,31.0,64.24604098360655,18.456599,0.311308,0.648475,0.2699678684965976,2.0164193772538304,0.0,-0.794012,0.612342,PASS,False,False,False,True,False,False
seed2,seed2_row8674,1.8777711002542683,32.0,66.55665865384614,23.442594,0.272863,0.509946,1.293724796574473,0.5717117195425647,0.0,-0.980147,0.03979,PASS,False,False,False,False,False,False
seed2,seed2_row7978,1.860670506689961,33.0,66.81734860883799,24.410742,0.401909,0.635193,1.4092277423627906,0.2911878061816717,0.0,-0.397516,0.554559,PASS,False,False,False,False,False,False
seed2,seed2_row91177,1.8605594774650975,34.0,65.76260940032415,21.932976,0.318288,0.583875,0.9419082952993357,1.0091282602368024,0.0,-0.761649,0.3387,PASS,False,False,False,False,False,False
seed2,seed2_row86547,1.8565456748021076,35.0,67.05672343876724,24.587017,0.220049,0.535831,1.5152866735758106,0.24011157318042442,0.0,-1.265381,0.143569,PASS,False,False,False,False,False,False
seed2,seed2_row44253,1.8420818943477677,36.0,67.6052780016116,25.907885,0.2064,0.608295,1.7583327392983192,-0.14261406421507344,0.0,-1.346761,0.440152,PASS,False,False,False,False,False,False
seed2,seed2_row11656,1.8407313392371472,37.0,66.030632,22.640757,0.350939,0.559785,1.0606600891740605,0.8040465000901238,0.0,-0.614914,0.240291,PASS,False,False,False,False,False,False
seed2,seed2_row81281,1.8344106028446157,38.0,66.28340579710144,23.007092,0.220117,0.53595,1.1726556518117848,0.6978997871897588,0.0,-1.264985,0.144051,PASS,False,False,False,False,False,False
seed2,seed2_row37485,1.8333998988756068,39.0,66.59299918500408,23.784123,0.282406,0.539626,1.3098260629250873,0.4727526227864563,0.0,-0.932559,0.158838,PASS,False,False,False,False,False,False
seed2,seed2_row21240,1.8254272226031967,40.0,66.154928,22.752278,0.212599,0.528515,1.1157314637122697,0.7717329412727528,0.0,-1.309332,0.114186,PASS,False,False,False,False,False,False
seed2,seed2_row5561,1.7946110235757147,41.0,67.10747596153847,25.143996,0.297172,0.562892,1.5377734083886248,0.0787251645529858,0.0,-0.860801,0.252909,PASS,False,False,False,False,False,False
seed2,seed2_row22503,1.79198157410915,42.0,67.6501297648013,26.330328,0.306745,0.536329,1.7782050461249241,-0.26501824573682026,0.0,-0.815383,0.145571,PASS,True,True,True,True,True,False
seed2,seed2_row83750,1.772722699860062,43.0,67.13510137875102,25.124371,0.200025,0.518069,1.5500133010487787,0.08441156973040485,0.0,-1.386137,0.072308,PASS,False,False,False,False,False,False
seed2,seed2_row25181,1.759679089100822,44.0,67.70165071770334,26.643319,0.330299,0.542765,1.8010322464679243,-0.35570836766728897,0.0,-0.706831,0.171478,PASS,False,False,False,False,False,False
seed2,seed2_row52218,1.7421688669665962,45.0,65.73969820554649,22.490643,0.259926,0.695771,0.9317571159474778,0.8475425014558837,0.0,-1.046351,0.82724,PASS,False,False,False,False,False,False
seed2,seed2_row88239,1.741545086121976,46.0,68.11668815471394,27.488937,0.210295,0.570227,1.9849213671233652,-0.600728830001985,0.0,-1.323147,0.282778,PASS,False,False,False,False,False,False
seed2,seed2_row86001,1.716950309995016,47.0,64.29933441558441,19.431683,0.315165,0.575502,0.293580394667025,1.7338857361828444,0.0,-0.776082,0.304336,PASS,False,False,False,False,False,False
seed2,seed2_row17892,1.7147467573558417,48.0,64.4877094972067,19.812666,0.32571,0.517722,0.37704305375248515,1.6234947194333667,0.0,-0.727653,0.070918,PASS,False,False,False,False,False,False
seed2,seed2_row1458,1.7128540216151662,49.0,65.8514955537591,22.663991,0.201412,0.565098,0.9812907585087418,0.7973143758663206,0.0,-1.377494,0.26188,PASS,False,False,False,False,False,False
seed2,seed2_row36505,1.6954195391192997,50.0,66.77613397901534,24.748976,0.207292,0.535183,1.3909669269269227,0.19318344598910991,0.0,-1.341328,0.140963,PASS,False,False,False,False,False,False
seed2,seed2_row21678,1.6795738970678267,51.0,66.29403395311238,23.810534,0.225969,0.544243,1.1773646300599092,0.4650999528684537,0.0,-1.231215,0.177434,PASS,False,False,False,False,False,False
seed2,seed2_row14769,1.6452530094155802,52.0,67.47344939271254,26.682776,0.285343,0.583625,1.6999239192596138,-0.36714115692004823,0.0,-0.918109,0.337671,PASS,False,False,False,False,False,False
seed2,seed2_row5587,1.6315893566340476,53.0,66.03226612903227,23.696685,0.355402,0.574615,1.061384116753225,0.4980880569726039,0.0,-0.595379,0.300704,PASS,False,False,False,False,False,False
seed2,seed2_row6677,1.6242255679830575,54.0,65.17801458670989,21.964499,0.406591,0.596791,0.6828940073605032,0.9999943723179351,0.0,-0.378074,0.39211,PASS,False,False,False,False,False,False
seed2,seed2_row24387,1.5938158828726114,55.0,65.42090090090092,22.340256,0.20079,0.596439,0.7905087590743072,0.8911176054261488,0.0,-1.381364,0.390648,PASS,False,False,False,False,False,False
seed2,seed2_row30059,1.5781881756475333,56.0,68.34995951417005,28.995379,0.337921,0.572967,2.0882760559761406,-1.0372251147551534,0.0,-0.672572,0.293965,PASS,False,False,False,False,False,False
seed2,seed2_row11566,1.5638503933331653,57.0,65.60085760517799,23.051863,0.328676,0.577785,0.8702415184704616,0.6849272498038624,0.0,-0.714181,0.313688,PASS,False,False,False,False,False,False
seed2,seed2_row4324,1.5628798346769077,58.0,65.57636437246964,23.057392,0.36771,0.574249,0.8593893913534736,0.6833252047477634,0.0,-0.542055,0.29921,PASS,False,False,False,False,False,False
seed2,seed2_row2009,1.5406643584047526,59.0,65.07478017585932,21.818671,0.218043,0.542616,0.6371543141669705,1.0422484917682597,0.0,-1.277109,0.170879,PASS,False,False,False,False,False,False
seed2,seed2_row79544,1.5083007505720527,60.0,65.92403594771241,24.058477,0.32739,0.606862,1.0134309657925835,0.39325769254209886,0.0,-0.720012,0.434142,PASS,False,False,False,False,False,False
seed2,seed2_row17294,1.5048704389526562,61.0,64.2449353796446,20.292958,0.274718,0.569735,0.2694780125890924,1.4843286090908057,0.0,-0.970818,0.28077,PASS,False,False,False,False,False,False
seed2,seed2_row93071,1.5014755456073265,62.0,64.84625707356508,21.516575,0.204843,0.56636,0.5359034182646162,1.1297817533467291,0.0,-1.356297,0.267017,PASS,False,False,False,False,False,False
seed2,seed2_row85392,1.4712980642519202,63.0,67.46696326530612,27.482142,0.206135,0.657697,1.6970501344901812,-0.5987599574832302,0.0,-1.348384,0.65305,PASS,False,False,False,False,False,False
seed2,seed2_row14952,1.454234452531435,64.0,67.17593924860113,26.893347,0.27406,0.518088,1.5681071868203071,-0.42815476326981716,0.0,-0.974118,0.072385,PASS,False,False,False,False,False,False
seed2,seed2_row87314,1.4449059830069744,65.0,65.86179757085021,24.028708,0.208202,0.576359,0.9858552355773855,0.40188335347084103,0.0,-1.335796,0.307845,PASS,False,False,False,False,False,False
seed2,seed2_row22064,1.4402126148037995,66.0,67.24174474959612,27.084682,0.227757,0.565692,1.5972633896906328,-0.48359467840976184,0.0,-1.221018,0.264297,PASS,False,False,False,False,False,False
seed2,seed2_row45521,1.431249414483918,67.0,65.28074373484236,22.824392,0.220656,0.555282,0.7284098356477712,0.7508376840516386,0.0,-1.261848,0.222036,PASS,False,False,False,False,False,False
seed2,seed2_row23897,1.4199029368540064,68.0,65.64127331711273,23.704206,0.239848,0.56332,0.8881483602770082,0.49590882368142586,0.0,-1.153512,0.254647,PASS,False,False,False,False,False,False
seed2,seed2_row33096,1.413769745175497,69.0,63.72025223759154,19.640774,0.229213,0.683433,0.03700857004960296,1.6733009644655628,0.0,-1.212758,0.769593,PASS,False,False,False,False,False,False
seed2,seed2_row42964,1.408091956325959,70.0,64.54205764611689,21.436906,0.324802,0.512611,0.4011228895001488,1.152866095465443,0.0,-0.73179,0.050455,PASS,False,False,False,False,False,False
seed2,seed2_row29987,1.3953058742338735,71.0,64.94239288601455,22.291908,0.227619,0.574668,0.578497961403086,0.9051265897582681,0.0,-1.221806,0.300923,PASS,False,False,False,False,False,False
seed2,seed2_row92074,1.3772402689124523,72.0,63.98727124183007,20.479667,0.30618,0.644551,0.15531570456109026,1.4302290919305172,0.0,-0.818041,0.595172,PASS,False,False,False,False,False,False
seed2,seed2_row93959,1.361590851033941,73.0,65.78517956903433,24.315945,0.282612,0.5092,0.9519083774775923,0.31865553365192684,0.0,-0.931541,0.036804,PASS,False,False,False,False,False,False
seed2,seed2_row25602,1.3335611703254937,74.0,63.39804858299595,19.395081,0.354989,0.558348,-0.10574902584900468,1.7444912802492836,0.0,-0.59718,0.234458,PASS,False,False,False,False,False,False
seed2,seed2_row11025,1.316996555771504,75.0,64.01767799352751,20.668873,0.247358,0.556085,0.1687879129283756,1.3754060612044692,0.0,-1.112755,0.225288,PASS,False,False,False,False,False,False
seed2,seed2_row97140,1.3143509435787313,76.0,65.62864667747164,24.479836,0.425289,0.571965,0.8825539211893954,0.27116760341333723,0.0,-0.301097,0.289871,PASS,False,False,False,False,False,False
seed2,seed2_row11423,1.2863079520144578,77.0,66.73773279352227,27.325213,0.63114,0.551579,1.3739526539897389,-0.5532892885361157,0.0,0.537112,0.207054,PASS,False,False,False,False,False,False
seed2,seed2_row16856,1.257991773520687,78.0,66.18551118210863,25.674234,0.237172,0.549987,1.1292818424571571,-0.07491295562352901,0.0,-1.168245,0.200618,PASS,False,False,False,False,False,False
seed2,seed2_row81661,1.2564383575802913,79.0,63.64011513157894,20.280325,0.282813,0.642498,0.0015025153122982253,1.4879890603828472,0.0,-0.930549,0.586225,PASS,True,True,True,True,True,False
seed2,seed2_row52073,1.2419163842008039,80.0,65.81624595469255,25.09454,0.302849,0.601251,0.9656728474535555,0.09305519535321173,0.0,-0.833769,0.410682,PASS,False,False,False,False,False,False
seed2,seed2_row62636,1.2260970262396067,81.0,65.94302907915994,25.283913,0.228176,0.545347,1.0218461831414953,0.03818377585444463,0.0,-1.218642,0.181887,PASS,False,False,False,False,False,False
seed2,seed2_row47333,1.2246620919239415,82.0,64.65334928229666,22.47371,0.22917,0.543822,0.45043246807891435,0.8524488912071815,0.0,-1.213004,0.175738,PASS,False,False,False,False,False,False
seed2,seed2_row87829,1.2242739396016455,83.0,63.92278177458033,20.871263,0.228221,0.536655,0.12674259195344295,1.3167629252117177,0.0,-1.218382,0.146883,PASS,False,False,False,False,False,False
seed2,seed2_row8964,1.2111595234088361,84.0,64.0524348534202,21.340185,0.229615,0.657318,0.18418750783828333,1.1808913079579326,0.0,-1.210488,0.651365,PASS,False,False,False,False,False,False
seed2,seed2_row2209,1.1896939876882828,85.0,64.96996776792909,23.338632,0.217098,0.562823,0.590715463573412,0.6018350344498155,0.0,-1.28266,0.252628,PASS,False,False,False,False,False,False
seed2,seed2_row56348,1.1655788279398158,86.0,66.41019952114925,26.601015,0.255056,0.503219,1.2288336838170903,-0.3434506512532493,0.0,-1.071826,0.012874,PASS,False,False,False,False,False,False
seed2,seed2_row23657,1.1465391017883402,87.0,65.33257881972514,24.36019,0.230927,0.559,0.7513762172996308,0.305835406412442,0.0,-1.203086,0.237104,PASS,False,False,False,False,False,False
seed2,seed2_row12278,1.1404035222385147,88.0,65.82996761133603,25.633579,0.302208,0.610909,0.9717524517231857,-0.06313304212095876,0.0,-0.836803,0.451134,PASS,False,False,False,False,False,False
seed2,seed2_row77073,1.1256679554607623,89.0,65.49798224374496,24.770186,0.20436,0.543863,0.8246609079903796,0.18703778210054686,0.0,-1.359265,0.175905,PASS,False,False,False,False,False,False
seed2,seed2_row75578,1.12099265973457,90.0,64.73277597402597,23.248269,0.248939,0.605373,0.4856237621555996,0.6280179965413866,0.0,-1.104278,0.427903,PASS,False,False,False,False,False,False
seed2,seed2_row28769,1.0972264669633118,91.0,62.42246933769419,18.593109,0.37797,0.690126,-0.5379953572652694,1.9768651774694017,0.0,-0.498172,0.800709,PASS,True,True,True,True,True,False
seed2,seed2_row11541,1.0785093536460035,92.0,63.23181300813008,20.433436,0.383209,0.662059,-0.17940241457440606,1.4436246688862997,0.0,-0.47595,0.672482,PASS,False,False,False,False,False,False
seed2,seed2_row55584,1.0725141545075447,93.0,64.12395631067962,22.306416,0.378965,0.561512,0.21587625856438963,0.9009228513473644,0.0,-0.493945,0.2473,PASS,False,False,False,False,False,False
seed2,seed2_row34178,1.0556363317638326,94.0,64.56970161290323,23.068043,0.205292,0.522552,0.41337100085218337,0.6802390441594993,0.0,-1.353543,0.090268,PASS,False,False,False,False,False,False
seed2,seed2_row44746,1.0374694472059915,95.0,64.3178606158833,22.822221,0.275204,0.635464,0.30178873053809274,0.7514667380969982,0.0,-0.968378,0.555729,PASS,False,False,False,False,False,False
seed2,seed2_row19128,1.0360325280851923,96.0,64.11422950819673,22.387913,0.255227,0.668908,0.21156663973036205,0.8773088405069005,0.0,-1.070924,0.703251,PASS,False,False,False,False,False,False
seed2,seed2_row20478,1.0308468242662845,97.0,64.47757551020408,23.326827,0.322539,0.689266,0.37255302516116673,0.6052555701501681,0.0,-0.742129,0.796689,PASS,False,False,False,False,False,False
seed2,seed2_row19901,1.0199449157439318,98.0,64.07191283292978,22.432062,0.346066,0.59073,0.19281754504640017,0.8645165295679023,0.0,-0.636376,0.366985,PASS,False,False,False,False,False,False
seed2,seed2_row69862,1.0071706595427266,99.0,66.35883964544722,27.392803,0.327288,0.51959,1.2060778513605148,-0.5728737025968403,0.0,-0.720475,0.078401,PASS,False,False,False,False,False,False
seed2,seed2_row87565,1.0065291858203755,100.0,65.66776412776413,25.890842,0.240267,0.654683,0.8998855469540032,-0.13767580161946824,0.0,-1.151215,0.639688,PASS,False,False,False,False,False,False
seed2,seed2_row16723,1.0009875482722854,101.0,64.24996006389775,22.725464,0.21086,0.601868,0.2717042810807664,0.77950238170217,0.0,-1.319751,0.413255,PASS,False,False,False,False,False,False
seed2,seed2_row72413,0.9884255209761877,102.0,63.37052588996764,20.794127,0.213892,0.52411,-0.11794340488020587,1.339113322651991,0.0,-1.301622,0.096513,PASS,False,False,False,False,False,False
seed2,seed2_row89096,0.9691395630995415,103.0,64.15917348608838,22.761545,0.231729,0.649038,0.23147980378799818,0.7690477990164906,0.0,-1.198575,0.614815,PASS,True,True,True,True,True,False
seed2,seed2_row42414,0.9499059526728111,104.0,63.54757502027575,21.468464,0.227978,0.60203,-0.03949889365810553,1.1437220661870238,0.0,-1.219761,0.413931,PASS,False,False,False,False,False,False
seed2,seed2_row25720,0.9377608573628635,105.0,63.2876759410802,21.011636,0.212753,0.676619,-0.1546514289972443,1.2760894090858683,0.0,-1.308408,0.738276,PASS,False,False,False,True,False,False
seed2,seed2_row6513,0.9349571515131744,106.0,65.43718218623482,25.807698,0.350259,0.558331,0.797722448674832,-0.1135845673737968,0.0,-0.6179,0.23439,PASS,False,False,False,False,False,False
seed2,seed2_row85111,0.9257727375785152,107.0,63.621312803889786,21.720497,0.225746,0.576954,-0.006828163312592229,1.070694715558725,0.0,-1.232488,0.310282,PASS,False,False,False,False,False,False
seed2,seed2_row79330,0.9101244408080917,108.0,64.9666961414791,24.719826,0.231787,0.550908,0.5892659159968502,0.20162974973034517,0.0,-1.198246,0.204339,PASS,False,False,False,False,False,False
seed2,seed2_row24190,0.9004019965624053,109.0,62.73581847649919,20.237472,0.42701,0.605879,-0.39916089932329724,1.5004058512652894,0.0,-0.294062,0.430023,PASS,False,False,False,False,False,False
seed2,seed2_row92988,0.8923977777385133,110.0,64.18122950819672,23.188777,0.231189,0.650549,0.24125208491009104,0.645255989754889,0.0,-1.201612,0.621454,PASS,False,False,False,False,False,False
seed2,seed2_row89575,0.8671459590506116,111.0,64.1078306451613,23.063583,0.214359,0.585174,0.20873151886691674,0.6815313431195643,0.0,-1.298849,0.344049,PASS,False,False,False,False,False,False
seed2,seed2_row9880,0.8670705168564597,112.0,63.22722448979591,21.284464,0.248847,0.679631,-0.18143543262612713,1.1970366421179812,0.0,-1.104772,0.752076,PASS,False,False,False,False,False,False
seed2,seed2_row54856,0.863987407118146,113.0,66.52254838709678,28.332671,0.226253,0.545711,1.2786116853259009,-0.8452033974396497,0.0,-1.229591,0.183357,PASS,False,False,False,False,False,False
seed2,seed2_row21193,0.8601414392964599,114.0,65.17209208400648,25.698547,0.420927,0.554819,0.6802699457287273,-0.0819577234746677,0.0,-0.318969,0.220162,PASS,False,False,False,False,False,False
seed2,seed2_row4730,0.8488924979752266,115.0,66.05526994359387,27.457759,0.256974,0.572052,1.0715763328143182,-0.5916949069129881,0.0,-1.061756,0.29023,PASS,False,False,False,False,False,False
seed2,seed2_row23482,0.8400863891742445,116.0,64.40374492282697,23.875777,0.242649,0.575568,0.33984117659145935,0.4461955894039788,0.0,-1.138211,0.304607,PASS,False,False,False,False,False,False
seed2,seed2_row52214,0.8361463010567439,117.0,63.3023572593801,21.502708,0.228657,0.61018,-0.14814663094414177,1.1337997600012653,0.0,-1.215911,0.44807,PASS,False,False,False,False,False,False
seed2,seed2_row64477,0.8316608511956257,118.0,65.25956168831169,25.833991,0.24783,0.615646,0.7190247836913429,-0.12120304642245329,0.0,-1.110217,0.471108,PASS,False,False,False,False,False,False
seed2,seed2_row11292,0.8271552724463465,119.0,64.3378337330136,24.057083,0.429046,0.561201,0.31063814656256494,0.3936616084054022,0.0,-0.285746,0.246037,PASS,False,False,False,False,False,False
seed2,seed2_row25311,0.7972899739846742,120.0,64.92757328990228,25.377952,0.327845,0.596748,0.5719318971049323,0.010935681256773971,0.0,-0.717947,0.391933,PASS,True,True,True,True,True,False
seed2,seed2_row17028,0.7882731934090058,121.0,63.04379705400982,21.157412,0.211717,0.618844,-0.26270595634980903,1.233850356798307,0.0,-1.314607,0.484644,PASS,False,False,False,False,False,False
seed2,seed2_row79803,0.7825606133716065,122.0,63.91368292682927,23.217455,0.294453,0.628255,0.12271119872787757,0.6369464494910413,0.0,-0.873853,0.524736,PASS,False,False,False,False,False,False
seed2,seed2_row32821,0.7640679483122448,123.0,64.34903954802259,24.060777,0.224188,0.531973,0.31560306607217176,0.3925912603429614,0.0,-1.241423,0.128069,PASS,False,False,False,False,False,False
seed2,seed2_row61012,0.7600866742132031,124.0,64.34481810832659,24.423008,0.46582,0.526322,0.3137326882113502,0.28763369428836116,0.0,-0.136934,0.105387,PASS,False,False,False,False,False,False
seed2,seed2_row26742,0.7557148084175364,125.0,66.1714620355412,28.232307,0.313275,0.549805,1.123057138423583,-0.8161226142943523,0.0,-0.784854,0.199883,PASS,False,False,False,False,False,False
seed2,seed2_row51005,0.7498884548041873,126.0,63.31345998383185,22.345449,0.520502,0.571181,-0.14322738739103769,0.88961291742175,0.0,0.082052,0.286671,PASS,False,False,False,False,False,False
seed2,seed2_row80722,0.7346069869344742,127.0,64.11764181523502,23.779973,0.260523,0.558015,0.21307851814113132,0.47395509827620425,0.0,-1.04325,0.233111,PASS,False,False,False,False,False,False
seed2,seed2_row63348,0.714209046521892,128.0,64.45518699186991,24.650996,0.244544,0.615555,0.3626334261512508,0.22157345767234454,0.0,-1.127928,0.470726,PASS,False,False,False,False,False,False
seed2,seed2_row59946,0.7052436375456658,129.0,63.85233884297521,23.564788,0.340268,0.661088,0.09553169964801822,0.5363056255680679,0.0,-0.662098,0.668147,PASS,False,False,False,False,False,False
seed2,seed2_row93789,0.7051606020071799,130.0,63.42887358184766,22.477005,0.291308,0.569069,-0.09209150624336529,0.8514941546436359,0.0,-0.889039,0.278053,PASS,False,False,False,False,False,False
seed2,seed2_row11124,0.6857421199712033,131.0,65.88867206477732,27.983498,0.327735,0.552399,0.9977624194013597,-0.7440294277573664,0.0,-0.718447,0.210368,PASS,False,False,False,False,False,False
seed2,seed2_row29155,0.6764625518752908,132.0,65.40115196078432,26.8203,0.214083,0.576857,0.7817586683401411,-0.4069891663783575,0.0,-1.30049,0.309885,PASS,False,False,False,False,False,False
seed2,seed2_row29246,0.6705747289367678,133.0,64.21264800000002,24.262997,0.226046,0.568951,0.2551725612691437,0.3339973823823201,0.0,-1.230772,0.277573,PASS,False,False,False,False,False,False
seed2,seed2_row27791,0.6696163324876576,134.0,63.40260129659643,22.559668,0.286838,0.540086,-0.10373187166980866,0.8275422916535233,0.0,-0.910793,0.160689,PASS,False,False,False,False,False,False
seed2,seed2_row34366,0.6629184778664126,135.0,64.21084210526315,24.336929,0.271821,0.540985,0.254372430086883,0.3125753539707566,0.0,-0.985404,0.164309,PASS,False,False,False,False,False,False
seed2,seed2_row62704,0.6601834218752743,136.0,64.3647312703583,24.976421,0.402515,0.638885,0.32255554014937327,0.12728054532271574,0.0,-0.394996,0.570529,PASS,False,False,False,False,False,False
seed2,seed2_row37695,0.6565888691505491,137.0,64.54855295068714,25.650501,0.573893,0.640228,0.4040007403620271,-0.06803624458782571,0.0,0.297753,0.576353,PASS,False,False,False,False,False,False
seed2,seed2_row70198,0.656242973611685,138.0,64.65266990291262,25.271932,0.217258,0.558877,0.4501314579377036,0.04165530810568772,0.0,-1.281717,0.236606,PASS,False,False,False,False,False,False
seed2,seed2_row12107,0.6538547494493996,139.0,63.369558101473,22.623355,0.252012,0.651306,-0.11837219939219468,0.8090887840594203,0.0,-1.087911,0.624785,PASS,False,False,False,False,False,False
seed2,seed2_row4300,0.6322404218582756,140.0,68.19965572457966,33.113991,0.231812,0.512197,2.021681505137459,-2.2306058332559764,0.0,-1.198106,0.048797,PASS,False,False,False,False,False,False
seed2,seed2_row79243,0.6306686733768063,141.0,63.57095546558705,22.994561,0.225676,0.505171,-0.029139805186967904,0.7015306836625347,0.0,-1.23289,0.020686,PASS,False,False,False,False,False,False
seed2,seed2_row68450,0.6179128129656489,142.0,63.32654159869494,22.750786,0.285383,0.646068,-0.13743136409431198,0.7721652529428014,0.0,-0.917917,0.601801,PASS,False,False,False,False,False,False
