seed,sequence_id,plddt,ppl,dr_prob,pam_prob,dr_logit,pam_logit,predicted,overall_pass,WED_pass,PI_pass,NUC_pass,BH_pass,LID_pass
seed1,seed1_row101852,63.32588235294118,20.256791,0.26004,0.627679,-1.04576,0.522274,PASS,False,True,False,False,False,False
seed1,seed1_row101912,,21.877668,0.47011,0.622849,-0.119704,0.50166,PASS,False,False,True,False,False,False
seed1,seed1_row101931,66.3078022875817,22.628885,0.241624,0.646812,-1.143794,0.605055,PASS,False,True,False,False,False,False
seed1,seed1_row10195,,18.031008,0.24733,0.630765,-1.112901,0.535499,PASS,False,False,False,False,False,False
seed1,seed1_row101960,,22.47879,0.275606,0.649369,-0.966365,0.616267,PASS,False,False,True,True,False,False
seed1,seed1_row101962,63.148325163398695,21.066191,0.325633,0.626115,-0.728004,0.515587,PASS,False,False,False,False,False,False
seed1,seed1_row10211,62.3166339869281,19.129825,0.20596,0.642613,-1.349449,0.586722,PASS,False,False,True,False,False,False
seed1,seed1_row102273,60.54706699346405,22.778222,0.222081,0.640427,-1.253582,0.577219,PASS,False,False,False,False,False,False
seed1,seed1_row102316,66.24002450980393,22.959523,0.323592,0.618525,-0.737313,0.483294,PASS,False,False,True,False,False,False
seed1,seed1_row102352,58.21785130718954,20.472886,0.497882,0.671973,-0.008471,0.717124,PASS,False,False,False,False,False,False
seed1,seed1_row102381,63.64212765957448,24.942603,0.218463,0.555617,-1.274646,0.223393,PASS,False,False,False,False,False,False
seed1,seed1_row102387,64.5984068627451,21.634016,0.300713,0.600358,-0.843905,0.406957,PASS,False,False,True,False,False,False
seed1,seed1_row102441,68.09270424836602,18.505014,0.247578,0.621329,-1.111574,0.495193,PASS,False,False,False,True,False,False
seed1,seed1_row102459,64.09684210526315,23.693414,0.372322,0.598789,-0.522267,0.400421,PASS,False,False,True,False,False,False
seed1,seed1_row102464,67.87600816326531,23.686535,0.234395,0.61771,-1.18366,0.479838,PASS,False,False,True,False,False,False
seed1,seed1_row10248,64.67009933774835,18.450774,0.208472,0.595934,-1.33416,0.388552,PASS,False,False,True,False,False,False
seed1,seed1_row102597,64.37297385620914,21.265134,0.236736,0.644452,-1.170657,0.594741,PASS,False,False,True,False,False,False
seed1,seed1_row102611,66.07540408163266,20.030365,0.21412,0.594683,-1.300269,0.383361,PASS,False,False,True,False,False,False
seed1,seed1_row102741,65.39430555555556,21.500791,0.314808,0.634466,-0.777737,0.551426,PASS,False,True,False,False,True,False
seed1,seed1_row102757,66.12907679738561,20.966058,0.209572,0.624388,-1.327507,0.508214,PASS,False,False,True,False,False,False
seed1,seed1_row102765,65.11326797385622,22.040411,0.306436,0.64143,-0.816836,0.581576,PASS,False,False,True,False,False,False
seed1,seed1_row102815,65.82086601307189,23.783063,0.335823,0.612786,-0.681963,0.459037,PASS,False,False,False,False,True,False
seed1,seed1_row102841,63.10360816326531,21.910747,0.217877,0.617345,-1.278082,0.478294,PASS,False,False,False,False,False,False
seed1,seed1_row102858,57.62850122850122,22.484579,0.221728,0.580963,-1.255623,0.326728,PASS,False,False,False,False,False,False
seed1,seed1_row102877,63.79830188679246,22.103723,0.211626,0.585681,-1.315155,0.346138,PASS,False,True,False,False,False,False
seed1,seed1_row102888,67.14775510204082,20.955973,0.255003,0.598185,-1.072103,0.397908,PASS,False,False,False,False,False,False
seed1,seed1_row102902,59.29925653594772,24.14307,0.207554,0.608565,-1.339732,0.441285,PASS,False,False,False,False,False,False
seed1,seed1_row10292,66.24863562091502,18.297575,0.201667,0.644261,-1.375906,0.593908,PASS,False,True,False,False,True,False
seed1,seed1_row102943,67.46980343980344,21.27445,0.227229,0.613481,-1.224024,0.46197,PASS,False,False,False,False,False,False
seed1,seed1_row102957,65.44390522875817,20.318128,0.324817,0.641506,-0.73172,0.581905,PASS,False,False,True,False,False,False
seed1,seed1_row102970,62.66897959183674,22.292099,0.290157,0.561014,-0.89462,0.245277,PASS,False,False,True,False,True,False
seed1,seed1_row102998,63.29444262295082,23.586811,0.235307,0.60139,-1.178582,0.411258,PASS,False,False,False,False,False,False
seed1,seed1_row103122,,22.870781,0.217451,0.624465,-1.280582,0.508546,PASS,False,False,False,False,False,False
seed1,seed1_row103181,,23.864019,0.300079,0.568195,-0.846922,0.27449,PASS,False,False,False,True,True,False
seed1,seed1_row103218,60.33035188216039,22.706638,0.308718,0.602852,-0.80612,0.417364,PASS,False,False,True,False,True,False
seed1,seed1_row103232,58.88827614379085,21.626069,0.214883,0.600945,-1.295739,0.409403,PASS,False,False,True,False,False,False
seed1,seed1_row103262,61.20888071895425,21.918459,0.503439,0.629161,0.013756,0.52862,PASS,False,True,False,False,True,False
seed1,seed1_row103268,65.52408496732026,18.81187,0.422846,0.608466,-0.3111,0.440868,PASS,False,False,True,False,False,False
seed1,seed1_row103330,66.31001633986928,23.720935,0.206299,0.62429,-1.347378,0.507796,PASS,False,False,True,False,False,False
seed1,seed1_row103393,,25.021767,0.323558,0.597529,-0.737468,0.395178,PASS,False,False,False,False,False,False
seed1,seed1_row103396,62.22004003202562,22.779862,0.207923,0.511796,-1.337492,0.047192,PASS,False,False,True,False,False,False
seed1,seed1_row103467,60.33225490196078,22.975014,0.204918,0.644833,-1.355833,0.596404,PASS,False,True,False,False,True,False
seed1,seed1_row103589,64.50581490581492,22.473822,0.211201,0.588927,-1.317701,0.359533,PASS,False,True,False,False,True,False
seed1,seed1_row103633,63.68079248366013,21.313801,0.262832,0.621207,-1.031303,0.494674,PASS,False,False,True,True,False,False
seed1,seed1_row103665,62.71173628173628,21.26195,0.349192,0.572191,-0.622592,0.290794,PASS,False,True,False,False,True,False
seed1,seed1_row103759,,21.716846,0.311262,0.604417,-0.794225,0.423903,PASS,False,True,False,False,False,False
seed1,seed1_row103762,60.72354285714285,22.561799,0.210419,0.610174,-1.322399,0.448045,PASS,False,False,False,False,False,False
seed1,seed1_row103796,65.64964869281047,21.662357,0.232499,0.621592,-1.194255,0.49631,PASS,False,False,False,True,False,False
seed1,seed1_row103805,66.40279411764705,23.605865,0.250198,0.611503,-1.097558,0.453635,PASS,False,True,True,False,False,False
seed1,seed1_row103811,67.50574485596708,23.010284,0.227167,0.581678,-1.224379,0.329667,PASS,False,True,False,False,False,False
seed1,seed1_row103833,64.58098856209149,19.613077,0.243783,0.595011,-1.132052,0.384718,PASS,False,False,False,False,False,False
seed1,seed1_row103838,,22.645049,0.215745,0.64342,-1.290635,0.59024,PASS,False,False,False,False,False,False
seed1,seed1_row103843,63.09238757154539,22.125361,0.241367,0.601891,-1.145202,0.413352,PASS,False,False,False,False,False,False
seed1,seed1_row103916,65.12299754299754,23.744106,0.206287,0.594691,-1.347455,0.383392,PASS,False,False,True,False,False,False
seed1,seed1_row104018,52.91718367346938,25.344689,0.539437,0.624531,0.158078,0.508826,PASS,False,False,False,True,False,False
seed1,seed1_row104040,65.95533932951759,23.199997,0.260371,0.578351,-1.044043,0.316008,PASS,False,False,True,False,False,False
seed1,seed1_row104179,61.01933006535948,24.388288,0.490062,0.633356,-0.039759,0.546642,PASS,False,False,False,False,False,False
seed1,seed1_row104337,,21.306566,0.328245,0.64119,-0.716135,0.580531,PASS,False,False,True,True,False,False
seed1,seed1_row104403,66.70085504885994,19.594227,0.213044,0.611709,-1.306675,0.454501,PASS,False,True,False,True,True,False
seed1,seed1_row104474,68.38462418300654,20.976228,0.238459,0.61298,-1.161149,0.459857,PASS,False,False,False,False,False,False
seed1,seed1_row104511,,23.18058,0.350608,0.599941,-0.616369,0.405219,PASS,False,False,True,False,False,False
seed1,seed1_row104563,65.52766393442623,22.460527,0.218429,0.583663,-1.274846,0.33783,PASS,False,False,True,False,False,False
seed1,seed1_row104576,64.8046977124183,22.41559,0.24949,0.624013,-1.101333,0.506618,PASS,False,False,False,False,False,False
seed1,seed1_row104596,57.9884477124183,21.543843,0.411112,0.641692,-0.359371,0.582717,PASS,False,False,False,False,False,False
seed1,seed1_row104663,63.80009828009828,22.331543,0.293323,0.567315,-0.879299,0.270905,PASS,False,False,True,False,False,False
seed1,seed1_row104713,63.217428337428345,19.81218,0.224512,0.590968,-1.239561,0.367969,PASS,False,False,True,False,False,False
seed1,seed1_row104737,62.40553921568628,19.410934,0.296168,0.665378,-0.865613,0.687354,PASS,False,True,False,False,True,False
seed1,seed1_row104764,62.96888071895425,21.854068,0.286955,0.641142,-0.910219,0.580325,PASS,False,False,False,False,False,False
seed1,seed1_row104786,58.21770695364239,21.043807,0.230938,0.616487,-1.203023,0.474663,PASS,False,False,True,False,False,False
seed1,seed1_row104807,64.84229575163398,21.801833,0.21773,0.604987,-1.278942,0.426289,PASS,False,False,False,False,False,False
seed1,seed1_row104838,66.87868464052288,24.19605,0.477871,0.62301,-0.088575,0.502344,PASS,False,True,False,True,True,False
seed1,seed1_row104854,63.52138510808646,20.557028,0.204547,0.508609,-1.358113,0.034439,PASS,False,False,False,False,False,False
seed1,seed1_row104891,64.72699346405228,20.090207,0.229475,0.622345,-1.211278,0.499515,PASS,False,False,True,False,False,False
seed1,seed1_row104944,60.43516872427984,21.891276,0.693358,0.631273,0.815866,0.53768,PASS,False,False,True,False,False,False
seed1,seed1_row105004,67.62100490196079,22.983046,0.561515,0.618825,0.247315,0.484565,PASS,False,False,False,False,False,False
seed1,seed1_row105013,,23.886908,0.299638,0.639953,-0.849023,0.575162,PASS,False,False,True,False,False,False
seed1,seed1_row105014,60.18172638436482,22.556926,0.243192,0.61179,-1.135256,0.454843,PASS,False,False,False,False,False,False
seed1,seed1_row105016,61.12966373098479,21.976102,0.382585,0.514363,-0.47859,0.057468,PASS,False,False,False,False,False,False
seed1,seed1_row105137,60.41073251028807,21.751725,0.242779,0.598206,-1.137504,0.397994,PASS,False,False,True,False,False,False
seed1,seed1_row105170,,21.047078,0.342867,0.613545,-0.650543,0.462237,PASS,False,False,False,True,False,False
seed1,seed1_row105240,63.65099099099098,21.626147,0.200108,0.611782,-1.38562,0.454807,PASS,False,False,True,False,False,False
seed1,seed1_row105245,62.96948529411764,23.05637,0.283096,0.608648,-0.929156,0.441631,PASS,False,False,True,False,False,False
seed1,seed1_row105273,64.39683823529413,22.818168,0.274044,0.626183,-0.974199,0.515876,PASS,False,True,False,False,True,False
seed1,seed1_row105304,63.68173061224489,21.632051,0.203571,0.59902,-1.364122,0.401385,PASS,False,False,False,False,False,False
seed1,seed1_row105336,66.13669117647059,20.565784,0.212241,0.614771,-1.311472,0.467413,PASS,False,False,True,False,False,False
seed1,seed1_row105417,62.48084967320261,22.920357,0.245462,0.601746,-1.122962,0.412745,PASS,False,True,False,False,False,False
seed1,seed1_row105503,66.13464983713355,22.741605,0.524718,0.617766,0.098952,0.480078,PASS,False,False,False,False,False,False
seed1,seed1_row105661,63.13342857142858,22.047375,0.400066,0.572315,-0.405191,0.291303,PASS,False,False,False,True,False,False
seed1,seed1_row105688,65.0510294117647,22.17358,0.302264,0.630277,-0.836541,0.533406,PASS,False,False,False,False,False,False
seed1,seed1_row105741,63.35299836601308,22.833563,0.535272,0.63402,0.141323,0.549502,PASS,False,False,False,False,False,False
seed1,seed1_row105825,61.29151960784314,23.796381,0.274514,0.620968,-0.97184,0.493657,PASS,False,False,True,True,False,False
seed1,seed1_row105845,66.77969771241831,22.912375,0.322163,0.626924,-0.743849,0.519041,PASS,False,False,True,False,False,False
seed1,seed1_row105848,60.655334967320265,22.71808,0.294277,0.641954,-0.874701,0.583855,PASS,False,False,False,False,False,False
seed1,seed1_row105857,65.47416123778501,21.889162,0.230144,0.614071,-1.207496,0.464455,PASS,False,False,False,False,False,False
seed1,seed1_row10588,63.35205065359477,19.567794,0.226823,0.654531,-1.226339,0.639015,PASS,False,True,False,False,False,False
seed1,seed1_row105913,65.60508986928104,20.057121,0.246762,0.645905,-1.115956,0.601089,PASS,False,True,False,False,False,False
seed1,seed1_row105971,57.33816026165168,23.917744,0.284813,0.585259,-0.920709,0.344402,PASS,False,False,False,False,False,False
seed1,seed1_row106023,64.41085504885993,19.912255,0.242051,0.637637,-1.141466,0.565122,PASS,False,True,False,False,True,False
seed1,seed1_row106033,65.8754612244898,21.460209,0.241287,0.584833,-1.145636,0.342644,PASS,False,False,True,False,False,False
seed1,seed1_row106143,57.09822712418301,24.266162,0.313396,0.619668,-0.784288,0.48814,PASS,False,False,False,False,False,False
seed1,seed1_row106151,67.28186274509804,23.106657,0.270196,0.628149,-0.993627,0.524282,PASS,False,False,False,True,False,False
seed1,seed1_row106158,62.518297872340426,22.67099,0.228909,0.570859,-1.214479,0.285357,PASS,False,False,True,False,False,False
seed1,seed1_row106172,65.31852579852581,21.145288,0.209461,0.58022,-1.328175,0.323675,PASS,False,False,False,False,False,False
seed1,seed1_row106228,,24.281469,0.312744,0.583339,-0.787323,0.336497,PASS,False,False,True,False,False,False
seed1,seed1_row106248,62.62794934640523,24.470797,0.370971,0.662927,-0.528053,0.676364,PASS,False,False,False,False,False,False
seed1,seed1_row106300,62.19363562091504,21.82032,0.225147,0.636023,-1.23592,0.558144,PASS,False,False,True,False,False,False
seed1,seed1_row106322,63.72497549019607,21.228327,0.230216,0.640663,-1.207095,0.578245,PASS,False,False,True,False,False,False
seed1,seed1_row106381,63.07897350993377,24.326783,0.599456,0.632676,0.403197,0.543714,PASS,False,True,False,False,True,False
seed1,seed1_row106432,63.56223856209149,20.761264,0.304755,0.628698,-0.824757,0.526637,PASS,False,False,True,False,False,False
seed1,seed1_row106528,62.21113562091503,19.631757,0.341897,0.610561,-0.654852,0.44967,PASS,False,True,False,False,True,False
seed1,seed1_row106584,,21.700838,0.22979,0.59129,-1.209496,0.369302,PASS,False,False,True,True,False,False
seed1,seed1_row106721,,24.157499,0.319475,0.568636,-0.756186,0.276289,PASS,False,True,False,False,True,False
seed1,seed1_row106812,60.71550488599348,23.014388,0.201325,0.606502,-1.378034,0.432632,PASS,False,False,True,False,False,False
seed1,seed1_row106827,57.25241071428572,23.70159,0.253365,0.609244,-1.080747,0.444134,PASS,False,True,False,False,False,False
seed1,seed1_row106923,66.31666666666668,21.956378,0.377896,0.632954,-0.498487,0.544912,PASS,False,True,False,True,True,False
seed1,seed1_row107001,68.99673218673219,22.374157,0.219852,0.598127,-1.266527,0.397666,PASS,False,False,False,False,False,False
seed1,seed1_row107007,64.71266994266995,22.685864,0.281814,0.58171,-0.935482,0.329797,PASS,False,True,False,False,True,False
seed1,seed1_row107109,65.5688316993464,22.281132,0.293705,0.599672,-0.877458,0.404101,PASS,False,False,False,True,False,False
seed1,seed1_row107132,66.96224755700327,24.331823,0.322417,0.616558,-0.742688,0.474965,PASS,False,False,False,False,False,False
seed1,seed1_row107154,67.29156862745099,19.762545,0.203651,0.621862,-1.363633,0.497457,PASS,False,False,True,False,False,False
seed1,seed1_row107178,60.02317052980132,23.314017,0.554594,0.591738,0.219252,0.371154,PASS,False,False,True,False,False,False
seed1,seed1_row107246,,21.006922,0.243841,0.635356,-1.131733,0.555266,PASS,False,False,True,False,False,False
seed1,seed1_row107309,57.36660947712419,22.623808,0.216583,0.634731,-1.285693,0.552567,PASS,False,False,True,False,False,False
seed1,seed1_row107325,59.50156045751634,23.66899,0.28445,0.651414,-0.922494,0.62526,PASS,False,True,False,False,False,False
seed1,seed1_row107333,64.40710784313724,24.633846,0.202071,0.620101,-1.373399,0.489979,PASS,False,False,False,False,False,False
seed1,seed1_row107362,63.70875918367348,22.087571,0.217331,0.571937,-1.281286,0.289757,PASS,False,False,False,False,False,False
seed1,seed1_row107434,61.49101307189542,20.555686,0.256818,0.640378,-1.062575,0.577005,PASS,False,False,True,False,False,False
seed1,seed1_row107460,57.78400816326531,23.675497,0.260089,0.614213,-1.045508,0.465058,PASS,False,False,False,False,False,False
seed1,seed1_row107551,66.99500816993465,22.331176,0.23458,0.60376,-1.182627,0.421157,PASS,False,False,True,False,False,False
seed1,seed1_row107556,66.49976307189543,23.729058,0.415372,0.632096,-0.341803,0.54122,PASS,False,False,True,False,False,False
seed1,seed1_row107578,58.794127764127765,24.184296,0.203806,0.582692,-1.362677,0.333833,PASS,False,False,True,False,False,False
seed1,seed1_row107778,62.58250205761316,22.204751,0.257731,0.613468,-1.057793,0.461912,PASS,False,False,False,False,False,False
seed1,seed1_row107822,,25.327758,0.277552,0.573588,-0.956638,0.296506,PASS,False,False,False,False,False,False
seed1,seed1_row107826,63.10763071895424,23.046472,0.214153,0.630124,-1.30007,0.532749,PASS,False,False,False,False,False,False
seed1,seed1_row107837,,21.471039,0.235145,0.625943,-1.179485,0.514851,PASS,False,False,False,False,False,False
seed1,seed1_row107937,58.18131690739168,21.528742,0.23958,0.562222,-1.154983,0.250184,PASS,False,False,True,False,False,False
seed1,seed1_row108046,66.81069444444445,23.718254,0.208626,0.624209,-1.33323,0.507453,PASS,False,False,False,False,False,False
seed1,seed1_row108072,67.45142973856208,21.638246,0.441931,0.63479,-0.233327,0.552821,PASS,False,False,True,False,False,False
seed1,seed1_row108127,65.76646191646192,22.239565,0.243972,0.562474,-1.131024,0.251209,PASS,False,False,True,True,False,False
seed1,seed1_row108193,64.0179543602282,21.07861,0.21577,0.607557,-1.290489,0.437054,PASS,False,False,True,False,False,False
seed1,seed1_row108223,,21.375846,0.209438,0.621104,-1.328317,0.494239,PASS,False,True,False,True,True,False
seed1,seed1_row108266,64.79670781893005,18.42146,0.241628,0.614447,-1.143775,0.466045,PASS,False,False,True,False,False,False
seed1,seed1_row108390,,22.673287,0.240344,0.631386,-1.150797,0.538167,PASS,False,False,False,False,False,False
seed1,seed1_row108462,65.40174485596708,20.905821,0.244994,0.594351,-1.125494,0.381983,PASS,False,False,True,False,False,False
seed1,seed1_row108526,65.3312091503268,22.879573,0.270674,0.633608,-0.991208,0.547725,PASS,False,False,True,True,False,False
seed1,seed1_row108537,65.2565931372549,22.07232,0.402911,0.616765,-0.393352,0.47584,PASS,False,False,True,False,False,False
seed1,seed1_row108734,64.98054738562092,19.799265,0.216001,0.629145,-1.289125,0.52855,PASS,False,False,False,False,False,False
seed1,seed1_row108789,66.48666666666666,20.821641,0.28461,0.620797,-0.921706,0.492932,PASS,False,False,False,True,False,False
seed1,seed1_row108848,64.62289926289927,22.556716,0.256654,0.590336,-1.063432,0.365357,PASS,False,False,False,False,False,False
seed1,seed1_row108885,64.9812839506173,22.737398,0.264705,0.638201,-1.021656,0.567565,PASS,False,False,True,False,False,False
seed1,seed1_row108923,63.03646191646191,23.29617,0.396566,0.586718,-0.419794,0.350412,PASS,False,False,True,True,True,False
seed1,seed1_row108999,66.98093954248365,22.36821,0.413549,0.628876,-0.349312,0.527396,PASS,False,True,False,False,True,False
seed1,seed1_row109028,54.3910737704918,25.273125,0.2076,0.609683,-1.339453,0.445979,PASS,False,True,False,False,False,False
seed1,seed1_row109035,63.76443172526574,21.582406,0.291797,0.588298,-0.886672,0.356936,PASS,False,True,False,False,True,False
seed1,seed1_row109044,65.37504084967321,21.564254,0.261725,0.62178,-1.03702,0.49711,PASS,False,True,False,True,False,False
seed1,seed1_row109050,,20.782648,0.330842,0.616926,-0.70438,0.476522,PASS,False,False,True,False,False,False
seed1,seed1_row109059,64.15584967320262,21.610277,0.238687,0.619758,-1.159893,0.488522,PASS,False,False,False,False,False,False
seed1,seed1_row109081,64.66595413595414,20.429787,0.258977,0.578925,-1.051292,0.318364,PASS,False,False,False,False,False,False
seed1,seed1_row1091,68.76087418300654,18.435788,0.209871,0.642895,-1.325702,0.587952,PASS,False,False,False,True,False,False
seed1,seed1_row109154,67.87595588235294,20.917128,0.213438,0.627911,-1.304327,0.523265,PASS,False,False,False,False,False,False
seed1,seed1_row109275,63.09599345870809,24.225056,0.443513,0.598789,-0.226919,0.400423,PASS,False,False,True,False,False,False
seed1,seed1_row109279,,22.355377,0.307495,0.628736,-0.811858,0.5268,PASS,False,False,False,True,False,False
seed1,seed1_row109306,63.93295751633987,24.445396,0.618799,0.624085,0.484453,0.506922,PASS,False,False,False,False,False,False
seed1,seed1_row109389,63.647272727272735,22.799379,0.247721,0.605743,-1.110806,0.429454,PASS,False,False,False,True,False,False
seed1,seed1_row109461,66.9590612244898,23.225677,0.384658,0.594727,-0.469825,0.38354,PASS,False,False,False,False,False,False
seed1,seed1_row109472,66.82268790849673,20.306466,0.292859,0.612585,-0.881539,0.458191,PASS,False,False,True,False,False,False
seed1,seed1_row109582,67.46505349794239,21.166988,0.638041,0.616846,0.566872,0.476183,PASS,False,True,False,False,False,False
seed1,seed1_row109791,65.53248366013071,20.158997,0.305581,0.626999,-0.820863,0.519366,PASS,False,False,True,False,True,False
seed1,seed1_row109874,63.16313934426229,20.487032,0.25918,0.559012,-1.050233,0.237154,PASS,False,False,True,False,False,False
seed1,seed1_row10991,67.60978758169935,19.192274,0.215408,0.630753,-1.29263,0.535448,PASS,False,False,False,True,False,False
seed1,seed1_row109999,65.3929820261438,21.081505,0.364966,0.611601,-0.553874,0.454048,PASS,False,False,False,False,False,False
seed1,seed1_row110034,66.27121732026144,21.405522,0.32562,0.636687,-0.72806,0.561015,PASS,False,False,True,False,False,False
seed1,seed1_row110089,60.1397794117647,23.998015,0.234906,0.621969,-1.180815,0.497912,PASS,False,False,False,False,True,False
seed1,seed1_row110095,66.57640522875816,21.727406,0.365695,0.628729,-0.55073,0.526767,PASS,False,False,False,False,True,False
