seed,sequence_id,score,rank_within_seed,plddt,ppl,dr_prob,pam_prob,z_plddt,z_negppl,novelty_bonus,dr_logit,pam_logit,predicted,overall_pass,WED_pass,PI_pass,NUC_pass,BH_pass,LID_pass
seed2,seed2_row24527,1.9534589444248764,21.0,64.24604098360655,18.456599,0.311308,0.648475,0.3464693047718235,1.9770031995043618,0.0,-0.794012,0.612342,PASS,False,False,False,True,False,False
seed2,seed2_row56500,1.9312440597182396,22.0,65.52587237479806,20.375904,0.240892,0.544262,0.7560441753171405,1.420114120572999,0.0,-1.147798,0.177514,PASS,False,False,False,False,False,False
seed2,seed2_row32160,1.8416507440853274,23.0,67.45376413570276,23.784021,0.210211,0.518518,1.37301296029342,0.4312441197027249,0.0,-1.323655,0.074108,PASS,False,False,False,False,False,False
seed2,seed2_row21201,1.8217052815663735,24.0,67.55847266881028,24.127309,0.208516,0.602407,1.4065220492153434,0.33163861764432856,0.0,-1.333893,0.415503,PASS,False,False,False,False,False,False
seed2,seed2_row4328,1.807547416939086,25.0,66.93248371335504,23.426117,0.315794,0.660272,1.2061914844565877,0.5350904749749976,0.0,-0.77317,0.664508,PASS,False,False,False,False,False,False
seed2,seed2_row1695,1.8002818289666933,26.0,66.75395700636943,22.974932,0.245418,0.556979,1.149058917303005,0.6660024452338406,0.0,-1.123203,0.228909,PASS,False,False,False,False,False,False
seed2,seed2_row20566,1.7750256697186921,27.0,66.58694915254236,22.755223,0.203519,0.537657,1.0956126425967774,0.7297513244598781,0.0,-1.364443,0.150914,PASS,False,False,False,False,False,False
seed2,seed2_row47381,1.7699317887523622,28.0,67.19966046887632,23.788161,0.223555,0.550706,1.2916940637873444,0.4300428928071687,0.0,-1.245069,0.203523,PASS,False,False,False,False,False,False
seed2,seed2_row86001,1.7590311351580605,29.0,64.29933441558441,19.431683,0.315165,0.575502,0.3635244033211158,1.6940811883384925,0.0,-0.776082,0.304336,PASS,False,False,False,False,False,False
seed2,seed2_row17892,1.7335429720166742,30.0,64.4877094972067,19.812666,0.32571,0.517722,0.42380867217123436,1.5835384283506282,0.0,-0.727653,0.070918,PASS,False,False,False,False,False,False
seed2,seed2_row91177,1.7218959791620494,31.0,65.76260940032415,21.932976,0.318288,0.583875,0.8318053554620223,0.9683274624286101,0.0,-0.761649,0.3387,PASS,False,False,False,False,False,False
seed2,seed2_row78566,1.6944248296743847,32.0,67.13324149108591,24.636066,0.605081,0.568233,1.2704384949542253,0.18402204960022758,0.0,0.426681,0.274645,PASS,False,False,False,False,False,False
seed2,seed2_row11656,1.668891982128429,33.0,66.030632,22.640757,0.350939,0.559785,0.9175786239730048,0.7629637973648918,0.0,-0.614914,0.240291,PASS,False,False,False,False,False,False
seed2,seed2_row38148,1.6597718756337354,34.0,67.16506493506492,24.431936,0.266993,0.643879,1.2806227137800144,0.2432506597910304,0.0,-1.009934,0.592239,PASS,False,False,False,False,False,False
seed2,seed2_row8674,1.6409838557603524,35.0,66.55665865384614,23.442594,0.272863,0.509946,1.0859190007876744,0.5303096499609685,0.0,-0.980147,0.03979,PASS,False,False,False,False,False,False
seed2,seed2_row21240,1.6382629177473649,36.0,66.154928,22.752278,0.212599,0.528515,0.9573561434647764,0.7306058204036979,0.0,-1.309332,0.114186,PASS,False,False,False,False,False,False
seed2,seed2_row81281,1.631366855020247,37.0,66.28340579710144,23.007092,0.220117,0.53595,0.9984719322147145,0.6566711754364748,0.0,-1.264985,0.144051,PASS,False,False,False,False,False,False
seed2,seed2_row52218,1.6061689688733582,38.0,65.73969820554649,22.490643,0.259926,0.695771,0.8244732571093137,0.8065195882343492,0.0,-1.046351,0.82724,PASS,False,False,False,False,False,False
seed2,seed2_row37485,1.5920459562283216,39.0,66.59299918500408,23.784123,0.282406,0.539626,1.0975487892480915,0.4312145242574716,0.0,-0.932559,0.158838,PASS,False,False,False,False,False,False
seed2,seed2_row7978,1.5915370481988211,40.0,66.81734860883799,24.410742,0.401909,0.635193,1.1693456578482164,0.24940012907229211,0.0,-0.397516,0.554559,PASS,False,False,False,False,False,False
seed2,seed2_row1458,1.5630498199497045,41.0,65.8514955537591,22.663991,0.201412,0.565098,0.8602509265247028,0.7562224191785741,0.0,-1.377494,0.26188,PASS,False,False,False,False,False,False
seed2,seed2_row86547,1.557909475571632,42.0,67.05672343876724,24.587017,0.220049,0.535831,1.245950994812801,0.19825368679833028,0.0,-1.265381,0.143569,PASS,False,False,False,False,False,False
seed2,seed2_row6677,1.557484061765487,43.0,65.17801458670989,21.964499,0.406591,0.596791,0.6447218484036333,0.9591810190883627,0.0,-0.378074,0.39211,PASS,False,False,False,False,False,False
seed2,seed2_row17294,1.5534046010171494,44.0,64.2449353796446,20.292958,0.274718,0.569735,0.34611548660272323,1.4441810205920376,0.0,-0.970818,0.28077,PASS,False,False,False,False,False,False
seed2,seed2_row33096,1.5270447596745562,45.0,63.72025223759154,19.640774,0.229213,0.683433,0.17820506382146345,1.6334131369329898,0.0,-1.212758,0.769593,PASS,False,False,False,False,False,False
seed2,seed2_row2711,1.5205543416332727,46.0,68.58412660256411,27.295567,0.291671,0.548219,1.7347544085970186,-0.587635952805351,0.0,-0.887283,0.193476,PASS,False,False,False,False,False,False
seed2,seed2_row24387,1.4970839527301825,47.0,65.42090090090092,22.340256,0.20079,0.596439,0.7224509394203833,0.8501545904425705,0.0,-1.381364,0.390648,PASS,False,False,False,False,False,False
seed2,seed2_row5561,1.4895747509362958,48.0,67.10747596153847,25.143996,0.297172,0.562892,1.2621929451876264,0.036645436783813115,0.0,-0.860801,0.252909,PASS,False,False,False,False,False,False
seed2,seed2_row2009,1.4866658664733161,49.0,65.07478017585932,21.818671,0.218043,0.542616,0.6116845118052692,1.0014932209543528,0.0,-1.277109,0.170879,PASS,False,False,False,False,False,False
seed2,seed2_row25602,1.4865498549610812,50.0,63.39804858299595,19.395081,0.354989,0.558348,0.07509263742804793,1.7047013107614764,0.0,-0.59718,0.234458,PASS,False,False,False,False,False,False
seed2,seed2_row93071,1.4756796359823605,51.0,64.84625707356508,21.516575,0.204843,0.56636,0.5385519720949902,1.0891468055533864,0.0,-1.356297,0.267017,PASS,False,False,False,False,False,False
seed2,seed2_row44253,1.4755811788318423,52.0,67.6052780016116,25.907885,0.2064,0.608295,1.421500809898093,-0.18499804438035808,0.0,-1.346761,0.440152,PASS,False,False,False,False,False,False
seed2,seed2_row21678,1.474998416011729,53.0,66.29403395311238,23.810534,0.225969,0.544243,1.0018731815138606,0.4235513349969549,0.0,-1.231215,0.177434,PASS,False,False,False,False,False,False
seed2,seed2_row83750,1.4642927618334254,54.0,67.13510137875102,25.124371,0.200025,0.518069,1.2710337008969044,0.042339658480744426,0.0,-1.386137,0.072308,PASS,False,False,False,False,False,False
seed2,seed2_row5587,1.4592545311997958,55.0,66.03226612903227,23.696685,0.355402,0.574615,0.9181015820684636,0.4565847844733319,0.0,-0.595379,0.300704,PASS,False,False,False,False,False,False
seed2,seed2_row92074,1.4574263560404404,56.0,63.98727124183007,20.479667,0.30618,0.644551,0.2636571591887449,1.390007138359565,0.0,-0.818041,0.595172,PASS,False,False,False,False,False,False
seed2,seed2_row4324,1.4468191429571506,57.0,65.57636437246964,23.057392,0.36771,0.574249,0.7722027517923283,0.6420765588068887,0.0,-0.542055,0.29921,PASS,False,False,False,False,False,False
seed2,seed2_row11566,1.4447775021360663,58.0,65.60085760517799,23.051863,0.328676,0.577785,0.7800411379147535,0.6436808060304468,0.0,-0.714181,0.313688,PASS,False,False,False,False,False,False
seed2,seed2_row36505,1.4312629846545488,59.0,66.77613397901534,24.748976,0.207292,0.535183,1.1561560480368267,0.15126105231103182,0.0,-1.341328,0.140963,PASS,False,False,False,False,False,False
seed2,seed2_row22503,1.4198443466188466,60.0,67.6501297648013,26.330328,0.306745,0.536329,1.435854384305307,-0.30757048240922924,0.0,-0.815383,0.145571,PASS,True,True,True,True,True,False
seed2,seed2_row42964,1.4197481194431072,61.0,64.54205764611689,21.436906,0.324802,0.512611,0.44120130389403234,1.1122628793558214,0.0,-0.73179,0.050455,PASS,False,False,False,False,False,False
seed2,seed2_row11025,1.3933885281914518,62.0,64.01767799352751,20.668873,0.247358,0.556085,0.27338800457658047,1.3351087480212451,0.0,-1.112755,0.225288,PASS,False,False,False,False,False,False
seed2,seed2_row25181,1.3811152628878927,63.0,67.70165071770334,26.643319,0.330299,0.542765,1.4523422496291747,-0.39838526677326025,0.0,-0.706831,0.171478,PASS,False,False,False,False,False,False
seed2,seed2_row81661,1.3793954374592439,64.0,63.64011513157894,20.280325,0.282813,0.642498,0.15255938498682411,1.4478465035320283,0.0,-0.930549,0.586225,PASS,True,True,True,True,True,False
seed2,seed2_row28769,1.3704777461977042,65.0,62.42246933769419,18.593109,0.37797,0.690126,-0.23711469382764874,1.937394628607647,0.0,-0.498172,0.800709,PASS,True,True,True,True,True,False
seed2,seed2_row29987,1.3574648793695012,66.0,64.94239288601455,22.291908,0.227619,0.574668,0.5693175973248099,0.8641828314924161,0.0,-1.221806,0.300923,PASS,False,False,False,False,False,False
seed2,seed2_row45521,1.3516279779792397,67.0,65.28074373484236,22.824392,0.220656,0.555282,0.6775974895522808,0.7096818406099413,0.0,-1.261848,0.222036,PASS,False,False,False,False,False,False
seed2,seed2_row79544,1.349182110726332,68.0,65.92403594771241,24.058477,0.32739,0.606862,0.8834654864012786,0.35161032046436175,0.0,-0.720012,0.434142,PASS,False,False,False,False,False,False
seed2,seed2_row87829,1.3122858781023838,69.0,63.92278177458033,20.871263,0.228221,0.536655,0.24301907718658403,1.2763850013082854,0.0,-1.218382,0.146883,PASS,False,False,False,False,False,False
seed2,seed2_row88239,1.3116777036990974,70.0,68.11668815471394,27.488937,0.210295,0.570227,1.5851635772704802,-0.6437425336734041,0.0,-1.323147,0.282778,PASS,False,False,False,False,False,False
seed2,seed2_row23897,1.2956752649373093,71.0,65.64127331711273,23.704206,0.239848,0.56332,0.7929750760081594,0.45440255561307097,0.0,-1.153512,0.254647,PASS,False,False,False,False,False,False
seed2,seed2_row14769,1.2947569458449826,72.0,67.47344939271254,26.682776,0.285343,0.583625,1.3793126859033122,-0.40983377151189954,0.0,-0.918109,0.337671,PASS,False,False,False,False,False,False
seed2,seed2_row87314,1.2934536907687322,73.0,65.86179757085021,24.028708,0.208202,0.576359,0.8635478040239516,0.3602478382068293,0.0,-1.335796,0.307845,PASS,False,False,False,False,False,False
seed2,seed2_row8964,1.2830877132322127,74.0,64.0524348534202,21.340185,0.229615,0.657318,0.28451098256343355,1.140326615241113,0.0,-1.210488,0.651365,PASS,False,False,False,False,False,False
seed2,seed2_row11541,1.251662799574569,75.0,63.23181300813008,20.433436,0.383209,0.662059,0.021893509383277863,1.4034211288447016,0.0,-0.47595,0.672482,PASS,False,False,False,False,False,False
seed2,seed2_row47333,1.2223354396772936,76.0,64.65334928229666,22.47371,0.22917,0.543822,0.47681713406887277,0.8114327222977439,0.0,-1.213004,0.175738,PASS,False,False,False,False,False,False
seed2,seed2_row93959,1.2194858473246801,77.0,65.78517956903433,24.315945,0.282612,0.5092,0.8390283177922785,0.2769056136177168,0.0,-0.931541,0.036804,PASS,False,False,False,False,False,False
seed2,seed2_row97140,1.1914606515413608,78.0,65.62864667747164,24.479836,0.425289,0.571965,0.7889342669359499,0.22935240657915867,0.0,-0.301097,0.289871,PASS,False,False,False,False,False,False
seed2,seed2_row2209,1.1481682412159835,79.0,64.96996776792909,23.338632,0.217098,0.562823,0.578142180600532,0.5604743723077878,0.0,-1.28266,0.252628,PASS,False,False,False,False,False,False
seed2,seed2_row72413,1.144410640858886,80.0,63.37052588996764,20.794127,0.213892,0.52411,0.06628475577136049,1.2987661215536082,0.0,-1.301622,0.096513,PASS,False,False,False,False,False,False
seed2,seed2_row14952,1.1402864661139045,81.0,67.17593924860113,26.893347,0.27406,0.518088,1.2841027390313986,-0.47093124702499156,0.0,-0.974118,0.072385,PASS,False,False,False,False,False,False
seed2,seed2_row55584,1.1353726799913084,82.0,64.12395631067962,22.306416,0.378965,0.561512,0.3073994597486731,0.8599733146323362,0.0,-0.493945,0.2473,PASS,False,False,False,False,False,False
seed2,seed2_row24190,1.1346391418391586,83.0,62.73581847649919,20.237472,0.42701,0.605879,-0.1368359119155546,1.460280362506733,0.0,-0.294062,0.430023,PASS,False,False,False,False,False,False
seed2,seed2_row85392,1.1213772107247204,84.0,67.46696326530612,27.482142,0.206135,0.657697,1.3772369790476215,-0.6417709547470016,0.0,-1.348384,0.65305,PASS,False,False,False,False,False,False
seed2,seed2_row30059,1.119198188563734,85.0,68.34995951417005,28.995379,0.337921,0.572967,1.6598156662165238,-1.080838825218271,0.0,-0.672572,0.293965,PASS,False,False,False,False,False,False
seed2,seed2_row22064,1.1181143226512071,86.0,67.24174474959612,27.084682,0.227757,0.565692,1.3051619814727828,-0.5264473697451083,0.0,-1.221018,0.264297,PASS,False,False,False,False,False,False
seed2,seed2_row75578,1.1086770921396432,87.0,64.73277597402597,23.248269,0.248939,0.605373,0.5022354643323529,0.5866933254389862,0.0,-1.104278,0.427903,PASS,False,False,False,False,False,False
seed2,seed2_row25720,1.103879508938336,88.0,63.2876759410802,21.011636,0.212753,0.676619,0.03977090611600382,1.2356555754604746,0.0,-1.308408,0.738276,PASS,False,False,False,True,False,False
seed2,seed2_row19128,1.1000651546982116,89.0,64.11422950819673,22.387913,0.255227,0.668908,0.30428666387949244,0.8363268440267416,0.0,-1.070924,0.703251,PASS,False,False,False,False,False,False
seed2,seed2_row52073,1.0957717768324087,90.0,65.81624595469255,25.09454,0.302849,0.601251,0.8489702609043559,0.05099516561150391,0.0,-0.833769,0.410682,PASS,False,False,False,False,False,False
seed2,seed2_row19901,1.0891720388693278,91.0,64.07191283292978,22.432062,0.346066,0.59073,0.29074437470479747,0.8235169488064721,0.0,-0.636376,0.366985,PASS,False,False,False,False,False,False
seed2,seed2_row42414,1.0839182616100194,92.0,63.54757502027575,21.468464,0.227978,0.60203,0.12294446510900682,1.1031062807157321,0.0,-1.219761,0.413931,PASS,False,False,False,False,False,False
seed2,seed2_row44746,1.0763254362244252,93.0,64.3178606158833,22.822221,0.275204,0.635464,0.36945320467834125,0.7103117593515486,0.0,-0.968378,0.555729,PASS,False,False,False,False,False,False
seed2,seed2_row16856,1.0662497387577206,94.0,66.18551118210863,25.674234,0.237172,0.549987,0.9671434505578956,-0.11720387400025019,0.0,-1.168245,0.200618,PASS,False,False,False,False,False,False
seed2,seed2_row62636,1.0642997402324148,95.0,65.94302907915994,25.283913,0.228176,0.545347,0.8895437162426565,-0.003951680014631043,0.0,-1.218642,0.181887,PASS,False,False,False,False,False,False
seed2,seed2_row34178,1.0634363050772646,96.0,64.56970161290323,23.068043,0.205292,0.522552,0.4500479958847129,0.6389861559893597,0.0,-1.353543,0.090268,PASS,False,False,False,False,False,False
seed2,seed2_row23657,1.0601114888876295,97.0,65.33257881972514,24.36019,0.230927,0.559,0.6941858841851128,0.264067863860738,0.0,-1.203086,0.237104,PASS,False,False,False,False,False,False
seed2,seed2_row85111,1.050641799446708,98.0,63.621312803889786,21.720497,0.225746,0.576954,0.14654221664555903,1.0299785468587845,0.0,-1.232488,0.310282,PASS,False,False,False,False,False,False
seed2,seed2_row20478,1.0499101949928789,99.0,64.47757551020408,23.326827,0.322539,0.689266,0.42056556808481166,0.5638996098686675,0.0,-0.742129,0.796689,PASS,False,False,False,False,False,False
seed2,seed2_row16723,1.0482252572152742,100.0,64.24996006389775,22.725464,0.21086,0.601868,0.34772349873359965,0.7383859406881063,0.0,-1.319751,0.413255,PASS,False,False,False,False,False,False
seed2,seed2_row9880,1.0405512800884642,101.0,63.22722448979591,21.284464,0.248847,0.679631,0.02042508017014189,1.1564941427404607,0.0,-1.104772,0.752076,PASS,False,False,False,False,False,False
seed2,seed2_row89096,1.0275379400781925,102.0,64.15917348608838,22.761545,0.231729,0.649038,0.3186697490682578,0.7279169871570499,0.0,-1.198575,0.614815,PASS,True,True,True,True,True,False
seed2,seed2_row11423,1.0261581564316324,103.0,66.73773279352227,27.325213,0.63114,0.551579,1.143866803777496,-0.5962377819226622,0.0,0.537112,0.207054,PASS,False,False,False,False,False,False
seed2,seed2_row77073,1.018774163641684,104.0,65.49798224374496,24.770186,0.20436,0.543863,0.747118705216794,0.1451069406069857,0.0,-1.359265,0.175905,PASS,False,False,False,False,False,False
seed2,seed2_row52214,1.000321593381567,105.0,63.3023572593801,21.502708,0.228657,0.61018,0.044469258636110315,1.0931703353506526,0.0,-1.215911,0.44807,PASS,False,False,False,False,False,False
seed2,seed2_row12278,0.9924202625812365,106.0,65.82996761133603,25.633579,0.302208,0.610909,0.8533615000801582,-0.10540776785560244,0.0,-0.836803,0.451134,PASS,False,False,False,False,False,False
seed2,seed2_row17028,0.9843589924503319,107.0,63.04379705400982,21.157412,0.211717,0.618844,-0.03827583057764278,1.193358461468535,0.0,-1.314607,0.484644,PASS,False,False,False,False,False,False
seed2,seed2_row92988,0.9479631826768076,108.0,64.18122950819672,23.188777,0.231189,0.650549,0.3257281729059164,0.6039550139584159,0.0,-1.201612,0.621454,PASS,False,False,False,False,False,False
seed2,seed2_row56348,0.9459318890062318,109.0,66.41019952114925,26.601015,0.255056,0.503219,1.0390487796574817,-0.3861107009303571,0.0,-1.071826,0.012874,PASS,False,False,False,False,False,False
seed2,seed2_row89575,0.9317775455263824,110.0,64.1078306451613,23.063583,0.214359,0.585174,0.302238883587955,0.6402802313406107,0.0,-1.298849,0.344049,PASS,False,False,False,False,False,False
seed2,seed2_row51005,0.9124626643931615,111.0,63.31345998383185,22.345449,0.520502,0.571181,0.04802238052491675,0.8486478340974926,0.0,0.082052,0.286671,PASS,False,False,False,False,False,False
seed2,seed2_row87565,0.8784323365011499,112.0,65.66776412776413,25.890842,0.240267,0.654683,0.8014527320633721,-0.18005299366031735,0.0,-1.151215,0.639688,PASS,False,False,False,False,False,False
seed2,seed2_row79803,0.8710379769685841,113.0,63.91368292682927,23.217455,0.294453,0.628255,0.24010724097487546,0.5956340514195838,0.0,-0.873853,0.524736,PASS,False,False,False,False,False,False
seed2,seed2_row79330,0.8686161628758151,114.0,64.9666961414791,24.719826,0.231787,0.550908,0.5770951864504054,0.1597189663220139,0.0,-1.198246,0.204339,PASS,False,False,False,False,False,False
seed2,seed2_row23482,0.8680811072003588,115.0,64.40374492282697,23.875777,0.242649,0.575568,0.39693811725387895,0.4046209856378284,0.0,-1.138211,0.304607,PASS,False,False,False,False,False,False
seed2,seed2_row11292,0.863209406094846,116.0,64.3378337330136,24.057083,0.429046,0.561201,0.37584505201020707,0.35201479154948423,0.0,-0.285746,0.246037,PASS,False,False,False,False,False,False
seed2,seed2_row93789,0.853497202674196,117.0,63.42887358184766,22.477005,0.291308,0.569069,0.08495733132534027,0.8104766733555082,0.0,-0.889039,0.278053,PASS,False,False,False,False,False,False
seed2,seed2_row6513,0.8352551668655587,118.0,65.43718218623482,25.807698,0.350259,0.558331,0.7276613174270805,-0.15592864365931713,0.0,-0.6179,0.23439,PASS,False,False,False,False,False,False
seed2,seed2_row27791,0.8211625286526129,119.0,63.40260129659643,22.559668,0.286838,0.540086,0.07654960831998034,0.786491886189475,0.0,-0.910793,0.160689,PASS,False,False,False,False,False,False
seed2,seed2_row2136,0.8123944009516672,120.0,62.16967689822294,20.578678,0.203833,0.581816,-0.3180139680475755,1.361278955713204,0.0,-1.362507,0.330234,PASS,False,False,False,False,False,False
seed2,seed2_row12107,0.8094489503681013,121.0,63.369558101473,22.623355,0.252012,0.651306,0.06597504165578554,0.7680130124461655,0.0,-1.087911,0.624785,PASS,False,False,False,False,False,False
seed2,seed2_row59946,0.8011721732977605,122.0,63.85233884297521,23.564788,0.340268,0.661088,0.22047575250211926,0.4948548868509161,0.0,-0.662098,0.668147,PASS,False,False,False,False,False,False
seed2,seed2_row32821,0.7987422457315551,123.0,64.34903954802259,24.060777,0.224188,0.531973,0.37943116519921855,0.3509429721890521,0.0,-1.241423,0.128069,PASS,False,False,False,False,False,False
seed2,seed2_row80722,0.7978316358534826,124.0,64.11764181523502,23.779973,0.260523,0.558015,0.3053786789863941,0.43241865266726925,0.0,-1.04325,0.233111,PASS,False,False,False,False,False,False
seed2,seed2_row61012,0.7951794016113801,125.0,64.34481810832659,24.423008,0.46582,0.526322,0.3780802094179317,0.24584113170492616,0.0,-0.136934,0.105387,PASS,False,False,False,False,False,False
seed2,seed2_row69862,0.7936224809937029,126.0,66.35883964544722,27.392803,0.327288,0.51959,1.0226124626655224,-0.6158491166740281,0.0,-0.720475,0.078401,PASS,False,False,False,False,False,False
seed2,seed2_row70493,0.7933849114914295,127.0,60.92151050080776,18.679877,0.214677,0.53942,-0.7174553274006993,1.9122187698458983,0.0,-1.296963,0.158006,PASS,False,False,False,False,False,False
seed2,seed2_row21193,0.7930875862461195,128.0,65.17209208400648,25.698547,0.420927,0.554819,0.642826514147301,-0.12425832557311633,0.0,-0.318969,0.220162,PASS,False,False,False,False,False,False
seed2,seed2_row68450,0.778764400345335,129.0,63.32654159869494,22.750786,0.285383,0.646068,0.05220879191547157,0.7310387263283764,0.0,-0.917917,0.601801,PASS,False,False,False,False,False,False
seed2,seed2_row34629,0.7752988179018723,130.0,62.24904607922394,21.005951,0.243771,0.64334,-0.29261404251245654,1.237305086306184,0.0,-1.132112,0.58989,PASS,False,False,False,False,False,False
seed2,seed2_row79243,0.7613786782531546,131.0,63.57095546558705,22.994561,0.225676,0.505171,0.1304267342013058,0.6603070629312129,0.0,-1.23289,0.020686,PASS,False,False,False,False,False,False
seed2,seed2_row25311,0.7604120319439067,132.0,64.92757328990228,25.377952,0.327845,0.596748,0.5645749927903467,-0.031237229780628477,0.0,-0.717947,0.391933,PASS,True,True,True,True,True,False
seed2,seed2_row64477,0.7538066410475824,133.0,65.25956168831169,25.833991,0.24783,0.615646,0.6708187575838404,-0.1635575950517971,0.0,-1.110217,0.471108,PASS,False,False,False,False,False,False
seed2,seed2_row33724,0.7364803095834085,134.0,62.7372972972973,22.005725,0.261249,0.657074,-0.1363626559529994,0.9472192364805827,0.0,-1.039488,0.650282,PASS,False,False,False,False,False,False
seed2,seed2_row63348,0.7356580001535891,135.0,64.45518699186991,24.650996,0.244544,0.615555,0.41340073796614946,0.17969008883919946,0.0,-1.127928,0.470726,PASS,False,False,False,False,False,False
seed2,seed2_row29246,0.7219747837675536,136.0,64.21264800000002,24.262997,0.226046,0.568951,0.33578279791482707,0.29226855121818063,0.0,-1.230772,0.277573,PASS,False,False,False,False,False,False
seed2,seed2_row33769,0.7202846714796819,137.0,62.93807849550288,22.696403,0.45051,0.672336,-0.07210815037596198,0.7468180312223485,0.0,-0.198612,0.718769,PASS,False,False,False,False,False,False
seed2,seed2_row34366,0.7145201242201104,138.0,64.21084210526315,24.336929,0.271821,0.540985,0.335204870925257,0.2708170761355048,0.0,-0.985404,0.164309,PASS,False,False,False,False,False,False
seed2,seed2_row94446,0.7113170963827157,139.0,61.87812145748989,20.621433,0.207301,0.581168,-0.4113182757219236,1.348873531578056,0.0,-1.341274,0.327568,PASS,False,False,False,False,False,False
seed2,seed2_row8296,0.7025788893447619,140.0,62.75132029339853,22.110585,0.240537,0.602685,-0.1318749813637164,0.916793958154969,0.0,-1.149738,0.416664,PASS,False,False,False,False,False,False
seed2,seed2_row62704,0.692671662935891,141.0,64.3647312703583,24.976421,0.402515,0.638885,0.3844528697678969,0.08526756166856297,0.0,-0.394996,0.570529,PASS,False,False,False,False,False,False
seed2,seed2_row84315,0.6911218520434523,142.0,63.92198854337153,24.145759,0.284071,0.673678,0.24276522533399536,0.32628532387065295,0.0,-0.924355,0.724869,PASS,False,False,False,False,False,False
