seed,sequence_id,score,rank_within_seed,plddt,ppl,dr_prob,pam_prob,z_plddt,z_negppl,novelty_bonus,dr_logit,pam_logit,predicted,overall_pass,WED_pass,PI_pass,NUC_pass,BH_pass,LID_pass
seed3,seed3_row69104,1.6040293926934237,17.0,69.25316465863455,23.874758,0.584986,0.504329,0.5814073139514976,1.0660863982027515,0.0,0.343275,0.017318,PASS,False,False,False,False,False,False
seed3,seed3_row63049,1.563597528749442,18.0,68.8523453815261,24.051904,0.935828,0.503684,0.48260812350022114,0.9992917217846011,0.0,2.679871,0.014735,PASS,False,False,False,False,False,False
seed3,seed3_row82225,1.5604981895197132,19.0,68.28717269076306,23.525622,0.926559,0.504107,0.3432969488596561,1.197731629514367,0.0,2.534989,0.016427,PASS,False,False,False,False,False,False
seed3,seed3_row75286,1.5435577143651695,20.0,68.25212851405622,23.558962,0.9263,0.506983,0.3346588007305433,1.1851604480494662,0.0,2.531194,0.027934,PASS,False,False,False,False,False,False
seed3,seed3_row33410,1.5353523398682043,21.0,68.19269879518073,23.538571,0.931212,0.504923,0.32000978445566736,1.192849079160767,0.0,2.605453,0.019695,PASS,False,False,False,False,False,False
seed3,seed3_row63329,1.502786963052127,22.0,66.77098070739551,22.216565,0.82268,0.512448,-0.03043392957037949,1.6913247037464378,0.0,1.534612,0.049802,PASS,False,False,False,False,False,False
seed3,seed3_row71409,1.4782335215834146,23.0,69.09881927710843,24.586448,0.918163,0.505034,0.5433622407337547,0.7977365440709427,0.0,2.417642,0.020138,PASS,False,False,False,False,False,False
seed3,seed3_row37384,1.4597280649485096,24.0,68.70832931726908,24.286199,0.913316,0.504801,0.4471091558277553,0.9109484416010775,0.0,2.354807,0.019204,PASS,False,False,False,False,False,False
seed3,seed3_row79521,1.4494868215001462,25.0,68.41171084337348,24.047122,0.913543,0.503314,0.3739947455000079,1.0010948228573406,0.0,2.357678,0.013255,PASS,False,False,False,False,False,False
seed3,seed3_row20244,1.3945305604735352,26.0,68.8212530120482,24.653629,0.926758,0.504377,0.47494406862793576,0.7724052740651418,0.0,2.53793,0.017507,PASS,False,False,False,False,False,False
seed3,seed3_row118474,1.3926975074726613,27.0,68.33984738955823,24.251136,0.957387,0.51141,0.35628089922195344,0.9241692975010113,0.0,3.112059,0.045647,PASS,False,False,False,False,False,False
seed3,seed3_row77355,1.3628680147611798,28.0,69.22450602409639,25.154183,0.931942,0.501879,0.574343157975179,0.5836663668371442,0.0,2.616917,0.007517,PASS,False,False,False,False,False,False
seed3,seed3_row71668,1.3567906126191107,29.0,69.15102008032127,25.124874,0.941387,0.509214,0.5562293790998063,0.5947176193132919,0.0,2.776403,0.03686,PASS,False,False,False,False,False,False
seed3,seed3_row61162,1.351680939180557,30.0,68.71076305220883,24.649638,0.865434,0.513023,0.44770905472372563,0.7739101206526164,0.0,1.861178,0.052105,PASS,False,False,False,False,False,False
seed3,seed3_row97690,1.334858784937229,31.0,68.04471485943776,24.166567,0.934856,0.508147,0.2835327637976921,0.9560568873421956,0.0,2.663789,0.032591,PASS,False,False,False,False,False,False
seed3,seed3_row21218,1.3344015166079388,32.0,67.68190359477124,23.191862,0.310676,0.602955,0.1941022865655353,1.3235791857748622,0.0,-0.79696,0.417792,PASS,False,False,False,False,False,False
seed3,seed3_row66731,1.3278349160049363,33.0,68.61370281124498,24.708101,0.924521,0.50194,0.4237843740012453,0.751866060005273,0.0,2.505419,0.007761,PASS,False,False,False,False,False,False
seed3,seed3_row116239,1.3228420187688095,34.0,65.75404081632652,21.317475,0.207993,0.601559,-0.28110260673593085,2.0303356078639148,0.0,-1.337066,0.411963,PASS,False,False,False,False,False,False
seed3,seed3_row109186,1.3224382270103003,35.0,68.04985542168676,24.213911,0.934216,0.503149,0.2847998769773006,0.93820535719,0.0,2.653323,0.012597,PASS,False,False,False,False,False,False
seed3,seed3_row92434,1.3120930994909672,36.0,68.65889156626507,24.825572,0.934065,0.508249,0.43492309079574293,0.7075724409931776,0.0,2.650872,0.033,PASS,False,False,False,False,False,False
seed3,seed3_row39251,1.2812758946872558,37.0,68.97420883534137,25.225255,0.927503,0.502854,0.5126466253143128,0.5568679562470613,0.0,2.548945,0.011417,PASS,False,False,False,False,False,False
seed3,seed3_row106286,1.2437537667489718,38.0,68.3404016064257,24.399687,0.597772,0.501475,0.3564175098616302,0.8681566526962021,0.0,0.39619,0.005902,PASS,False,False,False,False,False,False
seed3,seed3_row31398,1.2133131954340743,39.0,66.96320481927711,23.509289,0.839137,0.509505,0.016947989722837623,1.2038901510160525,0.0,1.651822,0.038023,PASS,False,False,False,False,False,False
seed3,seed3_row64146,1.2045193452459446,40.0,64.79995954692556,20.830226,0.200452,0.554102,-0.5162770667109153,2.214057731366943,0.0,-1.383472,0.217258,PASS,False,False,False,False,False,False
seed3,seed3_row72096,1.1994796249955422,41.0,68.92058634538154,25.202844,0.675018,0.509112,0.49942905095952417,0.5653182486228828,0.0,0.730968,0.036454,PASS,False,False,False,False,False,False
seed3,seed3_row27550,1.197528798474831,42.0,68.10240963855422,24.720504,0.912689,0.514677,0.2977541293744512,0.7471893844291141,0.0,2.346915,0.058725,PASS,False,False,False,False,False,False
seed3,seed3_row113490,1.1918687048811156,43.0,68.90731078904993,24.908266,0.386451,0.531512,0.49615671778279874,0.6763918387118812,0.0,-0.462257,0.126215,PASS,False,False,False,False,False,False
seed3,seed3_row95345,1.1878774996200399,44.0,68.9687469879518,25.599963,0.94556,0.510014,0.5113003175609764,0.4155805457986621,0.0,2.854685,0.040062,PASS,False,False,False,False,False,False
seed3,seed3_row85717,1.1878774996200399,45.0,68.9687469879518,25.599963,0.94556,0.510014,0.5113003175609764,0.4155805457986621,0.0,2.854685,0.040062,PASS,False,False,False,False,False,False
seed3,seed3_row24382,1.1851636618989547,46.0,69.00256224899599,25.609163,0.921474,0.503039,0.519635546445589,0.4121115935048086,0.0,2.462547,0.012158,PASS,False,False,False,False,False,False
seed3,seed3_row71111,1.155319607003774,47.0,68.38778313253012,25.174132,0.941934,0.506708,0.3680967296218013,0.576144396259961,0.0,2.786362,0.026835,PASS,False,False,False,False,False,False
seed3,seed3_row36631,1.1481535389896507,48.0,69.08301204819277,25.828417,0.924507,0.503639,0.5394658677064591,0.32943967326170226,0.0,2.505225,0.014558,PASS,False,False,False,False,False,False
seed3,seed3_row24602,1.1390365514575889,49.0,68.70647389558233,25.543428,0.948292,0.510344,0.44665180716449177,0.4368976347044242,0.0,2.909048,0.041384,PASS,False,False,False,False,False,False
seed3,seed3_row114943,1.111994426006195,50.0,69.00391967871487,25.874421,0.908253,0.505415,0.5199701435195803,0.31209340355230675,0.0,2.292491,0.02166,PASS,False,False,False,False,False,False
seed3,seed3_row35643,1.1102065760453046,51.0,68.42457831325302,25.330511,0.901152,0.503342,0.37716648817771997,0.5171801255251208,0.0,2.210087,0.013369,PASS,False,False,False,False,False,False
seed3,seed3_row25835,1.0788438868333696,52.0,66.63662611516625,23.756144,0.872696,0.515094,-0.0635514109485787,1.1108109968313546,0.0,1.925014,0.060395,PASS,False,False,False,False,False,False
seed3,seed3_row90826,1.0773313994728153,53.0,68.2234779116466,25.300068,0.928317,0.505892,0.3275966246185728,0.5286589640774894,0.0,2.561124,0.023569,PASS,False,False,False,False,False,False
seed3,seed3_row107765,1.0714627628986644,54.0,68.47333333333333,25.597412,0.960972,0.512036,0.38918426474056445,0.41654242594014274,0.0,3.203653,0.048151,PASS,False,False,False,False,False,False
seed3,seed3_row34402,1.0304718633805787,55.0,67.41467041800644,24.71893,0.929273,0.500054,0.1282311495370073,0.7477828769193878,0.0,2.575572,0.000217,PASS,False,False,False,False,False,False
seed3,seed3_row76404,1.023957819306761,56.0,68.816,26.074765,0.944874,0.506301,0.47364923734752157,0.23655168851319927,0.0,2.841428,0.025204,PASS,False,False,False,False,False,False
seed3,seed3_row25138,1.0206132402199632,57.0,67.83069076305222,25.153578,0.931858,0.507762,0.2307772985104353,0.5838944881564684,0.0,2.615594,0.031053,PASS,False,False,False,False,False,False
seed3,seed3_row22972,1.008602796718293,58.0,69.20390361445783,26.452787,0.909965,0.502691,0.5692648059350295,0.09401470111894769,0.0,2.313207,0.010765,PASS,False,False,False,False,False,False
seed3,seed3_row22603,0.9973534356981041,59.0,68.19527935222673,25.503368,0.861555,0.509196,0.3206458739893286,0.452002659583965,0.0,1.828264,0.036786,PASS,False,False,False,False,False,False
seed3,seed3_row71050,0.9805587018377643,60.0,68.88819277108433,26.304885,0.943978,0.505366,0.491444258063645,0.14978263396302766,0.0,2.824359,0.021465,PASS,False,False,False,False,False,False
seed3,seed3_row84745,0.9740279653090224,61.0,68.1368514056225,25.631623,0.94447,0.509466,0.3062437876778272,0.4036428251874217,0.0,2.833705,0.037868,PASS,False,False,False,False,False,False
seed3,seed3_row82079,0.9740279653090224,62.0,68.1368514056225,25.631623,0.94447,0.509466,0.3062437876778272,0.4036428251874217,0.0,2.833705,0.037868,PASS,False,False,False,False,False,False
seed3,seed3_row92431,0.9658384980602113,63.0,68.42947791164659,25.918406,0.931974,0.505081,0.37837420542703165,0.2955084180473996,0.0,2.617414,0.020323,PASS,False,False,False,False,False,False
seed3,seed3_row98935,0.9658384980602113,64.0,68.42947791164659,25.918406,0.931974,0.505081,0.37837420542703165,0.2955084180473996,0.0,2.617414,0.020323,PASS,False,False,False,False,False,False
seed3,seed3_row96009,0.9658384980602113,65.0,68.42947791164659,25.918406,0.931974,0.505081,0.37837420542703165,0.2955084180473996,0.0,2.617414,0.020323,PASS,False,False,False,False,False,False
seed3,seed3_row95921,0.9658384980602113,66.0,68.42947791164659,25.918406,0.931974,0.505081,0.37837420542703165,0.2955084180473996,0.0,2.617414,0.020323,PASS,False,False,False,False,False,False
seed3,seed3_row91275,0.9658384980602113,67.0,68.42947791164659,25.918406,0.931974,0.505081,0.37837420542703165,0.2955084180473996,0.0,2.617414,0.020323,PASS,False,False,False,False,False,False
seed3,seed3_row37525,0.9517477316522469,68.0,68.96906024096387,26.464388,0.922987,0.503629,0.5113775322703633,0.08964042768840517,0.0,2.483642,0.014517,PASS,False,False,False,False,False,False
seed3,seed3_row30532,0.9292717196397546,69.0,68.45826506024098,26.059215,0.912954,0.501125,0.3854700392328414,0.24241497200987605,0.0,2.350247,0.0045,PASS,False,False,False,False,False,False
seed3,seed3_row88731,0.9257975319232493,70.0,68.07020883534136,25.722987,0.921507,0.505467,0.2898168532228088,0.3691931124292009,0.0,2.462998,0.02187,PASS,False,False,False,False,False,False
seed3,seed3_row78527,0.925493148936648,71.0,68.9374939759036,26.548699,0.933972,0.506049,0.5035966654018252,0.05785011933546107,0.0,2.649375,0.024196,PASS,False,False,False,False,False,False
seed3,seed3_row68714,0.9179601249397602,72.0,68.39217041800643,25.974756,0.854222,0.502663,0.3691781652664772,0.27426108524754717,0.0,1.768106,0.01065,PASS,False,False,False,False,False,False
seed3,seed3_row39921,0.9082454646670322,73.0,68.75402409638555,26.419426,0.91706,0.500696,0.4583726040758696,0.10659380084451793,0.0,2.403056,0.002784,PASS,False,False,False,False,False,False
seed3,seed3_row32920,0.9038551552880211,74.0,68.59060240963855,26.296319,0.928155,0.501048,0.4180902841503798,0.15301253019663025,0.0,2.558692,0.004193,PASS,False,False,False,False,False,False
seed3,seed3_row37865,0.8926288996237017,75.0,68.27840963855422,26.047251,0.925701,0.504667,0.34113691686129266,0.24692611823201305,0.0,2.522453,0.018667,PASS,False,False,False,False,False,False
seed3,seed3_row113229,0.8775629461379707,76.0,68.56324497991967,26.391197,0.942618,0.506821,0.4113468661976515,0.11723782848617044,0.0,2.798929,0.027284,PASS,False,False,False,False,False,False
seed3,seed3_row111715,0.8564915131465884,77.0,68.85561445783132,26.757216,0.952989,0.508611,0.4834139282878771,-0.020773307344698063,0.0,3.009224,0.034449,PASS,False,False,False,False,False,False
seed3,seed3_row116928,0.8500964811084896,78.0,68.84924497991967,26.780473,0.95572,0.511082,0.4818438958637684,-0.02954259250754106,0.0,3.071937,0.044336,PASS,False,False,False,False,False,False
seed3,seed3_row46680,0.8461700364772199,79.0,62.720040983606566,20.341485,0.208944,0.668049,-1.028962663429118,2.398342428437626,0.0,-1.331304,0.699372,PASS,False,False,False,False,False,False
seed3,seed3_row29207,0.8419150853046891,80.0,68.24827309236949,26.196079,0.913745,0.502584,0.3337084658458396,0.19080902779835618,0.0,2.360238,0.010334,PASS,False,False,False,False,False,False
seed3,seed3_row20661,0.8352879116591596,81.0,67.93765084473048,25.811076,0.795485,0.521577,0.25714222176625007,0.335978271275585,0.0,1.35831,0.08636,PASS,False,False,False,False,False,False
seed3,seed3_row85935,0.8289750292201431,82.0,69.29666666666667,27.251012,0.932776,0.509434,0.5921302592339314,-0.20696404287684048,0.0,2.630137,0.037741,PASS,False,False,False,False,False,False
seed3,seed3_row38621,0.8255395259714586,83.0,68.87906024096385,26.852784,0.919825,0.500823,0.48919315230549704,-0.05680818047719775,0.0,2.43997,0.003293,PASS,False,False,False,False,False,False
seed3,seed3_row70057,0.8114197480634873,84.0,68.71317269076305,26.742541,0.911237,0.502068,0.4483030140266659,-0.015239951375969535,0.0,2.32883,0.008274,PASS,False,False,False,False,False,False
seed3,seed3_row68242,0.8058668387796286,85.0,67.79725301204819,25.909349,0.912443,0.501762,0.2225351232499482,0.2989234507566864,0.0,2.34384,0.007048,PASS,False,False,False,False,False,False
seed3,seed3_row86435,0.8041395087481541,86.0,67.91044176706828,26.052605,0.936334,0.506844,0.250435371573452,0.24490733882100285,0.0,2.688329,0.027378,PASS,False,False,False,False,False,False
seed3,seed3_row98328,0.8041395087481541,87.0,67.91044176706828,26.052605,0.936334,0.506844,0.250435371573452,0.24490733882100285,0.0,2.688329,0.027378,PASS,False,False,False,False,False,False
seed3,seed3_row95810,0.8041395087481541,88.0,67.91044176706828,26.052605,0.936334,0.506844,0.250435371573452,0.24490733882100285,0.0,2.688329,0.027378,PASS,False,False,False,False,False,False
seed3,seed3_row93588,0.8041395087481541,89.0,67.91044176706828,26.052605,0.936334,0.506844,0.250435371573452,0.24490733882100285,0.0,2.688329,0.027378,PASS,False,False,False,False,False,False
seed3,seed3_row86131,0.8041395087481541,90.0,67.91044176706828,26.052605,0.936334,0.506844,0.250435371573452,0.24490733882100285,0.0,2.688329,0.027378,PASS,False,False,False,False,False,False
seed3,seed3_row80289,0.8041395087481541,91.0,67.91044176706828,26.052605,0.936334,0.506844,0.250435371573452,0.24490733882100285,0.0,2.688329,0.027378,PASS,False,False,False,False,False,False
seed3,seed3_row20086,0.8004243047356459,92.0,68.68767871485944,26.787836,0.933162,0.5054,0.4420189246015491,-0.03231888552271898,0.0,2.636301,0.021603,PASS,False,False,False,False,False,False
seed3,seed3_row31358,0.797895565155162,93.0,58.2201948051948,16.624172,0.547643,0.558758,-2.138143745710431,3.7999925869508475,0.0,0.191153,0.236123,PASS,False,False,False,False,False,False
seed3,seed3_row42336,0.7976960681025156,94.0,69.12651257096512,27.14413,0.868036,0.518805,0.5501884468825913,-0.16666311254296529,0.0,1.883704,0.075257,PASS,False,False,False,False,False,False
seed3,seed3_row33942,0.7973701972389577,95.0,69.33083534136547,27.391223,0.907852,0.531722,0.600552602149643,-0.25983200701526477,0.0,2.287684,0.127057,PASS,False,False,False,False,False,False
seed3,seed3_row61429,0.7810399704522448,96.0,68.14689156626507,26.32987,0.911913,0.502471,0.3087186181067509,0.14036178906499133,0.0,2.337223,0.009885,PASS,False,False,False,False,False,False
seed3,seed3_row84897,0.7773519018528571,97.0,67.8811485943775,26.120672,0.930713,0.507269,0.2432148063140256,0.21924199362690205,0.0,2.597698,0.029078,PASS,False,False,False,False,False,False
seed3,seed3_row63538,0.760459814717731,98.0,68.00480321285141,26.229702,0.872474,0.501655,0.2736948178766387,0.17813113834441777,0.0,1.923012,0.006621,PASS,False,False,False,False,False,False
seed3,seed3_row80053,0.7594546574801276,99.0,68.14170281124498,26.395816,0.903759,0.5002,0.3074396257410823,0.11549618819863615,0.0,2.239703,0.0008,PASS,False,False,False,False,False,False
seed3,seed3_row76642,0.7544045860377376,100.0,69.02105220883533,27.282229,0.941181,0.504857,0.5241931941634892,-0.21873472589393092,0.0,2.772669,0.019427,PASS,False,False,False,False,False,False
seed3,seed3_row28681,0.722923122743103,101.0,68.83793574297188,27.177292,0.897217,0.500594,0.479056246868629,-0.17916717732217988,0.0,2.16668,0.002377,PASS,False,False,False,False,False,False
seed3,seed3_row24210,0.7096083223539558,102.0,68.61220883534136,27.072273,0.941659,0.506963,0.42341611923342176,-0.13956870982780875,0.0,2.781342,0.027852,PASS,False,False,False,False,False,False
seed3,seed3_row67941,0.6966225812118724,103.0,67.48332530120481,26.068866,0.945549,0.503303,0.14515410526274072,0.23877596564161668,0.0,2.854466,0.013212,PASS,False,False,False,False,False,False
seed3,seed3_row67489,0.680591440797843,104.0,68.29927710843374,26.85014,0.908785,0.503716,0.3462806044247656,-0.05581123375274676,0.0,2.298885,0.014865,PASS,False,False,False,False,False,False
seed3,seed3_row75481,0.669914091097435,105.0,68.6695421686747,27.267539,0.936857,0.502728,0.4375483909147409,-0.21319571402472282,0.0,2.697126,0.010911,PASS,False,False,False,False,False,False
seed3,seed3_row72792,0.6555253116707123,106.0,69.37078714859439,27.95553,0.919046,0.501189,0.610400447392412,-0.47260962245957105,0.0,2.429459,0.004756,PASS,False,False,False,False,False,False
seed3,seed3_row64398,0.645320612613578,107.0,65.41534939759035,24.331934,0.940936,0.510175,-0.3645877081146136,0.8937036010402738,0.0,2.768251,0.040707,PASS,False,False,False,False,False,False
seed3,seed3_row23593,0.6390184399797796,108.0,68.41202409638554,27.135343,0.929638,0.502,0.3740719602093913,-0.16334988604230255,0.0,2.581137,0.008001,PASS,False,False,False,False,False,False
seed3,seed3_row77560,0.6294709061861612,109.0,68.3401686746988,27.106446,0.928066,0.507044,0.3563600937956814,-0.1524539822993147,0.0,2.557353,0.028177,PASS,False,False,False,False,False,False
seed3,seed3_row26626,0.6119231891777237,110.0,68.794,27.586284,0.92263,0.501375,0.4682263889116651,-0.3333817139056306,0.0,2.478629,0.005501,PASS,False,False,False,False,False,False
seed3,seed3_row37278,0.5881137326603955,111.0,66.75395983935742,25.772355,0.924315,0.500219,-0.03462945628025415,0.3505784127723567,0.0,2.502474,0.000878,PASS,False,False,False,False,False,False
seed3,seed3_row74291,0.5846150697425454,112.0,67.69006425702811,26.650542,0.914246,0.503065,0.19611383359077209,0.01944919450253324,0.0,2.366614,0.01226,PASS,False,False,False,False,False,False
seed3,seed3_row37939,0.5710258325971833,113.0,67.94772690763052,26.936559,0.910058,0.5013,0.25962590185429835,-0.08839638465302158,0.0,2.314348,0.005201,PASS,False,False,False,False,False,False
seed3,seed3_row74904,0.5688362303673674,114.0,68.59383935742972,27.566218,0.923042,0.505532,0.4188881694806647,-0.3258156273047105,0.0,2.484421,0.02213,PASS,False,False,False,False,False,False
seed3,seed3_row32609,0.5512371435989614,115.0,68.15318072289156,27.222686,0.923223,0.506999,0.310268851887425,-0.19628344041209098,0.0,2.486964,0.027998,PASS,False,False,False,False,False,False
seed3,seed3_row38247,0.5450693747305501,116.0,68.19174297188755,27.281716,0.924415,0.504748,0.3197741805988315,-0.2185412940975448,0.0,2.503906,0.018993,PASS,False,False,False,False,False,False
seed3,seed3_row85215,0.5203308669279367,117.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row94793,0.5203308669279367,118.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row90113,0.5203308669279367,119.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row86620,0.5203308669279367,120.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row98593,0.5203308669279367,121.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row80527,0.5203308669279367,122.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row94477,0.5203308669279367,123.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row81866,0.5203308669279367,124.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row93003,0.5203308669279367,125.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row94110,0.5203308669279367,126.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row91177,0.5203308669279367,127.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row86379,0.5203308669279367,128.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row97760,0.5203308669279367,129.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row90946,0.5203308669279367,130.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row99221,0.5203308669279367,131.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row86201,0.5203308669279367,132.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row97575,0.5203308669279367,133.0,68.28667469879518,27.463847,0.925532,0.50274,0.34317419727038045,-0.28721561477491964,0.0,2.519995,0.010961,PASS,False,False,False,False,False,False
seed3,seed3_row72056,0.501329503032665,134.0,67.81154216867469,27.058509,0.896232,0.502339,0.22605730191639017,-0.1343788555481789,0.0,2.156041,0.009356,PASS,False,False,False,False,False,False
seed3,seed3_row106328,0.49719735038023477,135.0,69.30298231511254,28.422452,0.856334,0.503386,0.593687023065574,-0.6486672466933419,0.0,1.785172,0.013546,PASS,False,False,False,False,False,False
seed3,seed3_row37154,0.4951962882223049,136.0,67.79583132530121,27.061335,0.891465,0.501916,0.22218468726121476,-0.13544442719844266,0.0,2.105795,0.007662,PASS,False,False,False,False,False,False
seed3,seed3_row34102,0.4737153360122278,137.0,68.53080321285141,27.858555,0.916915,0.502608,0.40335019411571926,-0.43604422586213076,0.0,2.401149,0.010432,PASS,False,False,False,False,False,False
seed3,seed3_row86074,0.4679722108571397,138.0,68.66773493975904,28.040272,0.942144,0.507099,0.4371029214375375,-0.5045624436862826,0.0,2.790206,0.028399,PASS,False,False,False,False,False,False
seed3,seed3_row64564,0.4675449903221467,139.0,66.66311646586344,26.177811,0.946113,0.511724,-0.057021722001146996,0.19769716046184813,0.0,2.86548,0.046903,PASS,False,False,False,False,False,False
seed3,seed3_row74311,0.4586350240830968,140.0,68.40128514056225,27.77474,0.896576,0.50673,0.3714248815826177,-0.4044409392850299,0.0,2.159742,0.02692,PASS,False,False,False,False,False,False
seed3,seed3_row38078,0.4528110055177118,141.0,68.34940562248997,27.758686,0.91013,0.500032,0.3586369377902905,-0.39838761753225527,0.0,2.315225,0.000126,PASS,False,False,False,False,False,False
seed3,seed3_row103403,0.41883499582750716,142.0,67.91767871485945,27.526851,0.946521,0.501699,0.2522192293466209,-0.31097190502730526,0.0,2.873507,0.006798,PASS,False,False,False,False,False,False
seed3,seed3_row99893,0.41094998118087084,143.0,67.93149397590362,27.546836,0.924298,0.504956,0.2556245960168172,-0.3185074497656376,0.0,2.502236,0.019825,PASS,False,False,False,False,False,False
